df_hash,22ZHK4.K5E5X0
167.971,1.026
168.001,1.026
168.031,1.027
168.061,1.022
168.091,1.023
168.121,1.024
168.151,1.028
168.181,1.024
168.211,1.021
168.241,1.026
168.271,1.023
168.301,1.024
168.331,1.027
168.361,1.032
168.391,1.024
168.421,1.023
168.451,1.025
168.481,1.024
168.511,1.024
168.541,1.024
168.571,1.022
168.601,1.026
168.631,1.030
168.661,1.026
168.691,1.022
168.721,1.023
168.751,1.028
168.781,1.026
168.811,1.024
168.841,1.022
168.871,1.023
168.901,1.024
168.931,1.024
168.961,1.028
168.991,1.031
169.021,1.025
169.051,1.018
169.081,1.030
169.111,1.030
169.141,1.022
169.171,1.025
169.201,1.021
169.231,1.024
169.261,1.027
169.291,1.026
169.321,1.025
169.351,1.027
169.381,1.025
169.411,1.026
169.441,1.026
169.471,1.027
169.501,1.030
169.531,1.028
169.561,1.023
169.591,1.027
169.621,1.024
169.651,1.024
169.681,1.024
169.711,1.023
169.741,1.023
169.771,1.030
169.801,1.026
169.831,1.026
169.861,1.033
169.891,1.025
169.921,1.022
169.951,1.022
169.981,1.022
170.011,1.027
170.041,1.030
170.071,1.025
170.101,1.031
170.131,1.025
170.161,1.024
170.191,1.023
170.221,1.027
170.251,1.027
170.281,1.025
170.311,1.029
170.341,1.029
170.371,1.024
170.401,1.026
170.431,1.025
170.461,1.026
170.491,1.026
170.521,1.024
170.551,1.027
170.581,1.026
170.611,1.031
170.641,1.029
170.671,1.022
170.701,1.024
170.731,1.027
170.761,1.030
170.791,1.029
170.821,1.023
170.851,1.024
170.881,1.027
170.911,1.023
170.941,1.025
170.971,1.029
171.001,1.028
171.031,1.027
171.061,1.029
171.091,1.028
171.121,1.024
171.151,1.025
171.181,1.023
171.211,1.029
171.241,1.024
171.271,1.024
171.301,1.032
171.331,1.032
171.361,1.023
171.391,1.021
171.421,1.028
171.451,1.029
171.481,1.027
171.511,1.021
171.541,1.028
171.571,1.025
171.601,1.023
171.631,1.026
171.661,1.025
171.691,1.027
171.721,1.027
171.751,1.028
171.781,1.024
171.811,1.024
171.841,1.027
171.871,1.025
171.901,1.027
171.931,1.021
171.961,1.028
171.991,1.030
172.021,1.032
172.051,1.023
172.081,1.023
172.111,1.024
172.141,1.028
172.171,1.024
172.201,1.027
172.231,1.022
172.261,1.027
172.291,1.025
172.321,1.024
172.351,1.025
172.381,1.024
172.411,1.027
172.441,1.028
172.471,1.024
172.501,1.024
172.531,1.027
172.561,1.030
172.591,1.037
172.621,1.025
172.651,1.021
172.681,1.029
172.711,1.027
172.741,1.023
172.771,1.022
172.801,1.022
172.831,1.026
172.861,1.025
172.891,1.027
172.921,1.028
172.951,1.025
172.981,1.025
173.011,1.025
173.041,1.027
173.071,1.025
173.101,1.025
173.131,1.028
173.161,1.024
173.191,1.022
173.221,1.026
173.251,1.032
173.281,1.034
173.311,1.026
173.341,1.024
173.371,1.024
173.401,1.026
173.431,1.026
173.461,1.022
173.491,1.027
173.521,1.030
173.551,1.030
173.581,1.027
173.611,1.030
173.641,1.024
173.671,1.022
173.701,1.016
173.731,1.027
173.761,1.028
173.791,1.025
173.821,1.031
173.851,1.032
173.881,1.035
173.911,1.027
173.941,1.018
173.971,1.028
174.001,1.033
174.031,1.036
174.061,1.030
174.091,1.023
174.121,1.035
174.151,1.028
174.181,1.027
174.211,1.031
174.241,1.038
174.271,1.041
174.301,1.028
174.331,1.037
174.361,1.032
174.391,1.026
174.421,1.021
174.451,1.027
174.481,1.027
174.511,1.027
174.541,1.044
174.571,1.040
174.601,1.032
174.631,1.032
174.661,1.032
174.691,1.047
174.721,1.045
174.751,1.033
174.781,1.035
174.811,1.033
174.841,1.034
174.871,1.042
174.901,1.046
174.931,1.043
174.961,1.033
174.991,1.032
175.021,1.038
175.051,1.041
175.081,1.032
175.111,1.031
175.141,1.036
175.171,1.039
175.201,1.037
175.231,1.041
175.261,1.045
175.291,1.037
175.321,1.045
175.351,1.048
175.381,1.044
175.411,1.047
175.441,1.039
175.471,1.032
175.501,1.025
175.531,1.025
175.561,1.038
175.591,1.040
175.621,1.037
175.651,1.041
175.681,1.036
175.711,1.053
175.741,1.058
175.771,1.035
175.801,1.040
175.831,1.044
175.861,1.050
175.891,1.049
175.921,1.051
175.951,1.059
175.981,1.049
176.011,1.044
176.041,1.047
176.071,1.054
176.101,1.044
176.131,1.036
176.161,1.055
176.191,1.053
176.221,1.036
176.251,1.045
176.281,1.043
176.311,1.055
176.341,1.021
176.371,1.021
176.401,1.024
176.431,1.039
176.461,1.048
176.491,1.034
176.521,1.042
176.551,1.043
176.581,1.040
176.611,1.038
176.641,1.038
176.671,1.037
176.701,1.044
176.731,1.015
176.761,1.020
176.791,1.018
176.821,1.019
176.851,1.037
176.881,1.035
176.911,1.036
176.941,1.062
176.971,1.038
177.001,1.016
177.031,1.033
177.061,1.026
177.091,1.049
177.121,1.035
177.151,1.033
177.181,1.035
177.211,1.040
177.241,1.037
177.271,1.020
177.301,1.022
177.331,1.044
177.361,1.030
177.391,1.033
177.421,1.073
177.451,1.042
177.481,1.032
177.511,1.016
177.541,1.041
177.571,1.058
177.601,1.046
177.631,1.052
177.661,1.049
177.691,1.047
177.721,1.045
177.751,1.026
177.781,1.015
177.811,1.053
177.841,1.056
177.871,1.046
177.901,1.045
177.931,1.052
177.961,1.043
177.991,1.044
178.021,1.051
178.051,1.040
178.081,1.028
178.111,1.041
178.141,1.039
178.171,1.024
178.201,1.039
178.231,1.049
178.261,1.024
178.291,1.036
178.321,1.051
178.351,1.045
178.381,1.038
178.411,1.043
178.441,1.055
178.471,1.060
178.501,1.057
178.531,1.047
178.561,1.032
178.591,1.031
178.621,1.042
178.651,1.048
178.681,1.047
178.711,1.041
178.741,1.041
178.771,1.046
178.801,1.046
178.831,1.040
178.861,1.048
178.891,1.064
178.921,1.053
178.951,1.048
178.981,1.048
179.011,1.048
179.041,1.063
179.071,1.064
179.101,1.060
179.131,1.047
179.161,1.009
179.191,1.029
179.221,1.003
179.251,1.057
179.281,1.054
179.311,1.074
179.341,1.103
179.371,1.094
179.401,1.066
179.431,1.059
179.461,1.058
179.491,1.042
179.521,1.031
179.551,1.036
179.581,1.049
179.611,1.041
179.641,1.046
179.671,1.043
179.701,1.043
179.731,1.052
179.761,1.054
179.791,1.056
179.821,1.053
179.851,1.047
179.881,1.046
179.911,1.051
179.941,1.045
179.971,1.044
180.001,1.051
180.031,1.050
180.061,1.052
180.091,1.057
180.121,1.052
180.151,1.052
180.181,1.055
180.211,1.048
180.241,1.041
180.271,1.049
180.301,1.054
180.331,1.056
180.361,1.058
180.391,1.059
180.421,1.066
180.451,1.040
180.481,1.031
180.511,1.035
180.541,1.032
180.571,1.032
180.601,1.054
180.631,1.055
180.661,1.053
180.691,1.054
180.721,1.053
180.751,1.044
180.781,1.058
180.811,1.058
180.841,1.061
180.871,1.051
180.901,1.051
180.931,1.040
180.961,1.055
180.991,1.054
181.021,1.048
181.051,1.047
181.081,1.045
181.111,1.046
181.141,1.049
181.171,1.039
181.201,1.035
181.231,1.032
181.261,1.035
181.291,1.022
181.321,1.043
181.351,1.043
181.381,1.049
181.411,1.045
181.441,1.050
181.471,1.043
181.501,1.040
181.531,1.047
181.561,1.040
181.591,1.043
181.621,1.050
181.651,1.044
181.681,1.052
181.711,1.046
181.741,1.048
181.771,1.042
181.801,1.045
181.831,1.046
181.861,1.046
181.891,1.048
181.921,1.050
181.951,1.049
181.981,1.050
182.011,1.043
182.041,1.053
182.071,1.051
182.101,1.050
182.131,1.050
182.161,1.050
182.191,1.041
182.221,1.040
182.251,1.045
182.281,1.052
182.311,1.054
182.341,1.052
182.371,1.046
182.401,1.049
182.431,1.050
182.461,1.046
182.491,1.048
182.521,1.046
182.551,1.055
182.581,1.050
182.611,1.047
182.641,1.052
182.671,1.051
182.701,1.052
182.731,1.050
182.761,1.052
182.791,1.048
182.821,1.050
182.851,1.051
182.881,1.052
182.911,1.049
182.941,1.046
182.971,1.051
183.001,1.054
183.031,1.054
183.061,1.053
183.091,1.049
183.121,1.054
183.151,1.052
183.181,1.045
183.211,1.048
183.241,1.052
183.271,1.051
183.301,1.050
183.331,1.047
183.361,1.048
183.391,1.050
183.421,1.051
183.451,1.054
183.481,1.048
183.511,1.045
183.541,1.047
183.571,1.057
183.601,1.050
183.631,1.049
183.661,1.047
183.691,1.047
183.721,1.050
183.751,1.048
183.781,1.044
183.811,1.051
183.841,1.055
183.871,1.039
183.901,1.046
183.931,1.047
183.961,1.044
183.991,1.044
184.021,1.051
184.051,1.053
184.081,1.048
184.111,1.050
184.141,1.045
184.171,1.053
184.201,1.052
184.231,1.047
184.261,1.055
184.291,1.056
184.321,1.051
184.351,1.046
184.381,1.054
184.411,1.049
184.441,1.051
184.471,1.047
184.501,1.048
184.531,1.051
184.561,1.051
184.591,1.044
184.621,1.046
184.651,1.046
184.681,1.053
184.711,1.053
184.741,1.048
184.771,1.052
184.801,1.054
184.831,1.044
184.861,1.048
184.891,1.048
184.921,1.048
184.951,1.054
184.981,1.052
185.011,1.053
185.041,1.050
185.071,1.049
185.101,1.052
185.131,1.055
185.161,1.052
185.191,1.052
185.221,1.055
185.251,1.048
185.281,1.043
185.311,1.047
185.341,1.048
185.371,1.048
185.401,1.051
185.431,1.047
185.461,1.046
185.491,1.050
185.521,1.049
185.551,1.045
185.581,1.053
185.611,1.046
185.641,1.045
185.671,1.045
185.701,1.050
185.731,1.046
185.761,1.051
185.791,1.054
185.821,1.056
185.851,1.050
185.881,1.044
185.911,1.043
185.941,1.050
185.971,1.048
186.001,1.046
186.031,1.044
186.061,1.042
186.091,1.050
186.121,1.050
186.151,1.046
186.181,1.052
186.211,1.041
186.241,1.042
186.271,1.046
186.301,1.051
186.331,1.047
186.361,1.045
186.391,1.050
186.421,1.049
186.451,1.047
186.481,1.050
186.511,1.052
186.541,1.047
186.571,1.051
186.601,1.052
186.631,1.047
186.661,1.052
186.691,1.048
186.721,1.046
186.751,1.051
186.781,1.049
186.811,1.051
186.841,1.050
186.871,1.042
186.901,1.044
186.931,1.046
186.961,1.040
186.991,1.041
187.021,1.052
187.051,1.058
187.081,1.061
187.111,1.057
187.141,1.040
187.171,1.044
187.201,1.054
187.231,1.052
187.261,1.041
187.291,1.047
187.321,1.057
187.351,1.068
187.381,1.055
187.411,1.049
187.441,1.061
187.471,1.065
187.501,1.061
187.531,1.060
187.561,1.055
187.591,1.056
187.621,1.042
187.651,1.043
187.681,1.044
187.711,1.054
187.741,1.057
187.771,1.060
187.801,1.063
187.831,1.059
187.861,1.064
187.891,1.071
187.921,1.075
187.951,1.079
187.981,1.085
188.011,1.078
188.041,1.064
188.071,1.058
188.101,1.061
188.131,1.060
188.161,1.062
188.191,1.066
188.221,1.083
188.251,1.066
188.281,1.068
188.311,1.037
188.341,1.059
188.371,1.063
188.401,1.063
188.431,1.050
188.461,1.049
188.491,1.052
188.521,1.058
188.551,1.023
188.581,1.038
188.611,1.072
188.641,1.050
188.671,1.037
188.701,1.058
188.731,1.049
188.761,1.072
188.791,1.062
188.821,1.062
188.851,1.058
188.881,1.064
188.911,1.077
188.941,1.075
188.971,1.058
189.001,1.058
189.031,1.052
189.061,1.054
189.091,1.066
189.121,1.055
189.151,1.052
189.181,1.061
189.211,1.055
189.241,1.046
189.271,1.069
189.301,1.055
189.331,1.049
189.361,1.053
189.391,1.067
189.421,1.065
189.451,1.057
189.481,1.081
189.511,1.062
189.541,1.047
189.571,1.062
189.601,1.054
189.631,1.069
189.661,1.064
189.691,1.053
189.721,1.058
189.751,1.053
189.781,1.055
189.811,1.063
189.841,1.056
189.871,1.057
189.901,1.055
189.931,1.054
189.961,1.067
189.991,1.061
190.021,1.071
190.051,1.059
190.081,1.069
190.111,1.070
190.141,1.062
190.171,1.075
190.201,1.062
190.231,1.050
190.261,1.058
190.291,1.059
190.321,1.044
190.351,1.045
190.381,1.071
190.411,1.058
190.441,1.057
190.471,1.051
190.501,1.062
190.531,1.063
190.561,1.055
190.591,1.054
190.621,1.052
190.651,1.059
190.681,1.061
190.711,1.052
190.741,1.057
190.771,1.057
190.801,1.058
190.831,1.062
190.861,1.059
190.891,1.055
190.921,1.058
190.951,1.059
190.981,1.053
191.011,1.066
191.041,1.053
191.071,1.065
191.101,1.066
191.131,1.067
191.161,1.073
191.191,1.074
191.221,1.075
191.251,1.072
191.281,1.066
191.311,1.065
191.341,1.067
191.371,1.069
191.401,1.065
191.431,1.061
191.461,1.066
191.491,1.061
191.521,1.068
191.551,1.064
191.581,1.058
191.611,1.060
191.641,1.066
191.671,1.074
191.701,1.070
191.731,1.057
191.761,1.057
191.791,1.065
191.821,1.064
191.851,1.068
191.881,1.061
191.911,1.056
191.941,1.062
191.971,1.065
192.001,1.064
192.031,1.061
192.061,1.063
192.091,1.063
192.121,1.061
192.151,1.062
192.181,1.062
192.211,1.066
192.241,1.061
192.271,1.063
192.301,1.058
192.331,1.063
192.361,1.062
192.391,1.063
192.421,1.065
192.451,1.060
192.481,1.057
192.511,1.060
192.541,1.062
192.571,1.065
192.601,1.062
192.631,1.060
192.661,1.061
192.691,1.062
192.721,1.061
192.751,1.057
192.781,1.064
192.811,1.065
192.841,1.064
192.871,1.059
192.901,1.062
192.931,1.068
192.961,1.069
192.991,1.061
193.021,1.063
193.051,1.062
193.081,1.063
193.111,1.063
193.141,1.062
193.171,1.071
193.201,1.062
193.231,1.059
193.261,1.062
193.291,1.060
193.321,1.065
193.351,1.064
193.381,1.058
193.411,1.059
193.441,1.064
193.471,1.062
193.501,1.063
193.531,1.061
193.561,1.061
193.591,1.064
193.621,1.063
193.651,1.062
193.681,1.064
193.711,1.059
193.741,1.062
193.771,1.062
193.801,1.065
193.831,1.066
193.861,1.062
193.891,1.062
193.921,1.059
193.951,1.063
193.981,1.067
194.011,1.061
194.041,1.062
194.071,1.065
194.101,1.058
194.131,1.061
194.161,1.065
194.191,1.062
194.221,1.064
194.251,1.066
194.281,1.054
194.311,1.059
194.341,1.067
194.371,1.065
194.401,1.062
194.431,1.062
194.461,1.061
194.491,1.064
194.521,1.062
194.551,1.062
194.581,1.062
194.611,1.070
194.641,1.071
194.671,1.069
194.701,1.058
194.731,1.065
194.761,1.063
194.791,1.063
194.821,1.066
194.851,1.071
194.881,1.073
194.911,1.083
194.941,1.081
194.971,1.079
195.001,1.076
195.031,1.080
195.061,1.074
195.091,1.070
195.121,1.062
195.151,1.071
195.181,1.074
195.211,1.077
195.241,1.064
195.271,1.066
195.301,1.076
195.331,1.076
195.361,1.042
195.391,1.035
195.421,1.059
195.451,1.063
195.481,1.057
195.511,1.059
195.541,1.055
195.571,1.047
195.601,1.051
195.631,1.057
195.661,1.042
195.691,1.059
195.721,1.065
195.751,1.045
195.781,1.046
195.811,1.048
195.841,1.036
195.871,1.047
195.901,1.049
195.931,1.042
195.961,1.041
195.991,1.047
196.021,1.038
196.051,1.047
196.081,1.048
196.111,1.040
196.141,1.045
196.171,1.049
196.201,1.056
196.231,1.054
196.261,1.050
196.291,1.044
196.321,1.060
196.351,1.055
196.381,1.049
196.411,1.048
196.441,1.042
196.471,1.055
196.501,1.065
196.531,1.052
196.561,1.062
196.591,1.060
196.621,1.028
196.651,1.049
196.681,1.053
196.711,1.046
196.741,1.056
196.771,1.055
196.801,1.054
196.831,1.056
196.861,1.064
196.891,1.051
196.921,1.053
196.951,1.063
196.981,1.057
197.011,1.049
197.041,1.049
197.071,1.057
197.101,1.047
197.131,1.050
197.161,1.053
197.191,1.048
197.221,1.053
197.251,1.057
197.281,1.049
197.311,1.049
197.341,1.052
197.371,1.054
197.401,1.057
197.431,1.051
197.461,1.045
197.491,1.053
197.521,1.053
197.551,1.048
197.581,1.052
197.611,1.057
197.641,1.060
197.671,1.059
197.701,1.049
197.731,1.059
197.761,1.055
197.791,1.049
197.821,1.054
197.851,1.060
197.881,1.064
197.911,1.062
197.941,1.050
197.971,1.062
198.001,1.066
198.031,1.053
198.061,1.061
198.091,1.063
198.121,1.061
198.151,1.061
198.181,1.061
198.211,1.062
198.241,1.064
198.271,1.063
198.301,1.063
198.331,1.062
198.361,1.054
198.391,1.062
198.421,1.060
198.451,1.059
198.481,1.054
198.511,1.056
198.541,1.059
198.571,1.053
198.601,1.038
198.631,1.051
198.661,1.058
198.691,1.058
198.721,1.055
198.751,1.053
198.781,1.052
198.811,1.056
198.841,1.059
198.871,1.052
198.901,1.051
198.931,1.049
198.961,1.049
198.991,1.052
199.021,1.048
199.051,1.047
199.081,1.051
199.111,1.061
199.141,1.062
199.171,1.053
199.201,1.051
199.231,1.060
199.261,1.058
199.291,1.057
199.321,1.056
199.351,1.056
199.381,1.046
199.411,1.049
199.441,1.062
199.471,1.075
199.501,1.077
199.531,1.066
199.561,1.059
199.591,1.069
199.621,1.076
199.651,1.073
199.681,1.069
199.711,1.059
199.741,1.055
199.771,1.064
199.801,1.055
199.831,1.060
199.861,1.066
199.891,1.068
199.921,1.065
199.951,1.068
199.981,1.068
200.011,1.073
200.041,1.071
200.071,1.069
200.101,1.067
200.131,1.077
200.161,1.082
200.191,1.075
200.221,1.078
200.251,1.073
200.281,1.074
200.311,1.060
200.341,1.063
200.371,1.077
200.401,1.063
200.431,1.057
200.461,1.062
200.491,1.066
200.521,1.066
200.551,1.061
200.581,1.061
200.611,1.058
200.641,1.064
200.671,1.059
200.701,1.052
200.731,1.049
200.761,1.049
200.791,1.055
200.821,1.053
200.851,1.064
200.881,1.060
200.911,1.070
200.941,1.062
200.971,1.058
201.001,1.050
201.031,1.049
201.061,1.041
201.091,1.050
201.121,1.018
201.151,1.044
201.181,1.026
201.211,1.007
201.241,1.060
201.271,1.046
201.301,1.062
201.331,1.066
201.361,1.035
201.391,1.031
201.421,1.027
201.451,1.041
201.481,1.033
201.511,1.044
201.541,1.058
201.571,1.054
201.601,1.039
201.631,1.028
201.661,1.027
201.691,1.059
201.721,1.028
201.751,1.036
201.781,1.044
201.811,1.045
201.841,1.034
201.871,1.047
201.901,1.051
201.931,1.051
201.961,1.034
201.991,1.043
202.021,1.044
202.051,1.032
202.081,1.030
202.111,1.029
202.141,1.033
202.171,1.036
202.201,1.048
202.231,1.043
202.261,1.052
202.291,1.054
202.321,1.049
202.351,1.047
202.381,1.028
202.411,1.040
202.441,1.046
202.471,1.040
202.501,1.040
202.531,1.049
202.561,1.043
202.591,1.043
202.621,1.041
202.651,1.043
202.681,1.050
202.711,1.038
202.741,1.039
202.771,1.041
202.801,1.052
202.831,1.060
202.861,1.078
202.891,1.052
202.921,1.045
202.951,1.026
202.981,0.991
203.011,1.040
203.041,1.071
203.071,1.011
203.101,1.053
203.131,1.065
203.161,1.056
203.191,1.058
203.221,1.057
203.251,1.046
203.281,1.044
203.311,1.056
203.341,1.049
203.371,1.071
203.401,1.052
203.431,1.044
203.461,1.036
203.491,1.047
203.521,1.057
203.551,1.053
203.581,1.058
203.611,1.059
203.641,1.062
203.671,1.060
203.701,1.070
203.731,1.046
203.761,1.043
203.791,1.061
203.821,1.067
203.851,1.057
203.881,1.049
203.911,1.064
203.941,1.058
203.971,1.056
204.001,1.054
204.031,1.056
204.061,1.066
204.091,1.059
204.121,1.065
204.151,1.072
204.181,1.069
204.211,1.069
204.241,1.063
204.271,1.065
204.301,1.060
204.331,1.051
204.361,1.062
204.391,1.071
204.421,1.066
204.451,1.067
204.481,1.058
204.511,1.050
204.541,1.032
204.571,1.037
204.601,1.045
204.631,1.022
204.661,1.000
204.691,1.007
204.721,1.126
204.751,1.107
204.781,1.036
204.811,1.062
204.841,1.106
204.871,1.078
204.901,1.082
204.931,1.077
204.961,1.081
204.991,1.037
205.021,1.107
205.051,1.102
205.081,1.091
205.111,1.058
205.141,1.091
205.171,1.078
205.201,1.053
205.231,1.114
205.261,1.082
205.291,1.039
205.321,1.071
205.351,1.063
205.381,1.080
205.411,1.075
205.441,1.087
205.471,1.086
205.501,1.062
205.531,1.080
205.561,1.074
205.591,1.071
205.621,1.068
205.651,1.079
205.681,1.091
205.711,1.069
205.741,1.082
205.771,1.084
205.801,1.055
205.831,1.038
205.861,1.063
205.891,1.068
205.921,1.049
205.951,1.068
205.981,1.072
206.011,1.062
206.041,1.046
206.071,1.055
206.101,1.063
206.131,1.066
206.161,1.042
206.191,1.013
206.221,1.039
206.251,1.068
206.281,1.073
206.311,1.082
206.341,1.086
206.371,1.089
206.401,1.044
206.431,1.058
206.461,1.043
206.491,1.063
206.521,1.053
206.551,1.050
206.581,1.067
206.611,1.054
206.641,1.032
206.671,1.029
206.701,1.038
206.731,1.045
206.761,1.039
206.791,1.038
206.821,1.078
206.851,1.061
206.881,1.047
206.911,1.094
206.941,1.088
206.971,1.069
207.001,1.090
207.031,1.094
207.061,1.086
207.091,1.084
207.121,1.092
207.151,1.100
207.181,1.087
207.211,1.092
207.241,1.106
207.271,1.096
207.301,1.069
207.331,1.067
207.361,1.075
207.391,1.074
207.421,1.052
207.451,1.041
207.481,1.046
207.511,1.028
207.541,1.005
207.571,1.027
207.601,1.035
207.631,1.035
207.661,1.023
207.691,1.034
207.721,1.035
207.751,1.027
207.781,1.042
207.811,1.053
207.841,1.044
207.871,1.045
207.901,1.052
207.931,1.057
207.961,1.060
207.991,1.068
208.021,1.068
208.051,1.063
208.081,1.075
208.111,1.077
208.141,1.070
208.171,1.072
208.201,1.070
208.231,1.069
208.261,1.072
208.291,1.076
208.321,1.062
208.351,1.068
208.381,1.077
208.411,1.070
208.441,1.061
208.471,1.066
208.501,1.082
208.531,1.073
208.561,1.068
208.591,1.068
208.621,1.078
208.651,1.067
208.681,1.071
208.711,1.084
208.741,1.072
208.771,1.070
208.801,1.065
208.831,1.069
208.861,1.072
208.891,1.073
208.921,1.079
208.951,1.074
208.981,1.067
209.011,1.072
209.041,1.066
209.071,1.064
209.101,1.073
209.131,1.073
209.161,1.069
209.191,1.066
209.221,1.071
209.251,1.077
209.281,1.068
209.311,1.063
209.341,1.074
209.371,1.065
209.401,1.067
209.431,1.068
209.461,1.067
209.491,1.077
209.521,1.075
209.551,1.076
209.581,1.061
209.611,1.067
209.641,1.062
209.671,1.079
209.701,1.097
209.731,1.132
209.761,1.089
209.791,1.053
209.821,1.037
209.851,1.077
209.881,1.072
209.911,1.057
209.941,1.080
209.971,1.083
210.001,1.080
210.031,1.078
210.061,1.070
210.091,1.063
210.121,1.062
210.151,1.054
210.181,1.042
210.211,1.062
210.241,1.073
210.271,1.058
210.301,1.053
210.331,1.054
210.361,1.055
210.391,1.050
210.421,1.050
210.451,1.067
210.481,1.074
210.511,1.093
210.541,1.092
210.571,1.065
210.601,1.063
210.631,1.067
210.661,1.062
210.691,1.071
210.721,1.072
210.751,1.061
210.781,1.066
210.811,1.075
210.841,1.065
210.871,1.072
210.901,1.073
210.931,1.068
210.961,1.070
210.991,1.066
211.021,1.070
211.051,1.072
211.081,1.063
211.111,1.069
211.141,1.071
211.171,1.071
211.201,1.069
211.231,1.071
211.261,1.069
211.291,1.070
211.321,1.067
211.351,1.066
211.381,1.073
211.411,1.062
211.441,1.072
211.471,1.069
211.501,1.069
211.531,1.069
211.561,1.069
211.591,1.075
211.621,1.073
211.651,1.071
211.681,1.074
211.711,1.070
211.741,1.068
211.771,1.066
211.801,1.072
211.831,1.067
211.861,1.070
211.891,1.069
211.921,1.071
211.951,1.070
211.981,1.073
