df_hash,22ZHK4.SWSTG1
179.346,1.030
179.376,1.024
179.406,1.027
179.436,1.028
179.466,1.025
179.496,1.021
179.526,1.026
179.556,1.023
179.586,1.026
179.616,1.022
179.646,1.015
179.676,1.024
179.706,1.028
179.736,1.024
179.766,1.024
179.796,1.028
179.826,1.025
179.856,1.026
179.886,1.028
179.916,1.027
179.946,1.026
179.976,1.027
180.006,1.025
180.036,1.022
180.066,1.020
180.096,1.025
180.126,1.027
180.156,1.025
180.186,1.021
180.216,1.029
180.246,1.022
180.276,1.027
180.306,1.028
180.336,1.022
180.366,1.022
180.396,1.028
180.426,1.025
180.456,1.024
180.486,1.024
180.516,1.016
180.546,1.024
180.576,1.026
180.606,1.022
180.636,1.025
180.666,1.023
180.696,1.028
180.726,1.028
180.756,1.025
180.786,1.024
180.816,1.025
180.846,1.026
180.876,1.023
180.906,1.023
180.936,1.026
180.966,1.026
180.996,1.025
181.026,1.024
181.056,1.029
181.086,1.022
181.116,1.024
181.146,1.023
181.176,1.021
181.206,1.030
181.236,1.024
181.266,1.021
181.296,1.025
181.326,1.028
181.356,1.027
181.386,1.021
181.416,1.025
181.446,1.025
181.476,1.028
181.506,1.022
181.536,1.022
181.566,1.028
181.596,1.028
181.626,1.027
181.656,1.028
181.686,1.026
181.716,1.026
181.746,1.025
181.776,1.022
181.806,1.025
181.836,1.026
181.866,1.025
181.896,1.024
181.926,1.023
181.956,1.028
181.986,1.027
182.016,1.026
182.046,1.022
182.076,1.020
182.106,1.024
182.136,1.029
182.166,1.025
182.196,1.022
182.226,1.029
182.256,1.021
182.286,1.026
182.316,1.026
182.346,1.023
182.376,1.026
182.406,1.028
182.436,1.028
182.466,1.026
182.496,1.027
182.526,1.021
182.556,1.023
182.586,1.025
182.616,1.022
182.646,1.025
182.676,1.020
182.706,1.026
182.736,1.022
182.766,1.027
182.796,1.028
182.826,1.024
182.856,1.020
182.886,1.027
182.916,1.024
182.946,1.028
182.976,1.030
183.006,1.023
183.036,1.023
183.066,1.025
183.096,1.022
183.126,1.025
183.156,1.026
183.186,1.028
183.216,1.025
183.246,1.026
183.276,1.024
183.306,1.023
183.336,1.025
183.366,1.025
183.396,1.023
183.426,1.021
183.456,1.025
183.486,1.027
183.516,1.026
183.546,1.026
183.576,1.021
183.606,1.024
183.636,1.024
183.666,1.022
183.696,1.019
183.726,1.021
183.756,1.023
183.786,1.029
183.816,1.025
183.846,1.022
183.876,1.024
183.906,1.026
183.936,1.028
183.966,1.028
183.996,1.025
184.026,1.022
184.056,1.026
184.086,1.024
184.116,1.022
184.146,1.022
184.176,1.024
184.206,1.030
184.236,1.029
184.266,1.021
184.296,1.031
184.326,1.021
184.356,1.023
184.386,1.028
184.416,1.021
184.446,1.019
184.476,1.027
184.506,1.024
184.536,1.025
184.566,1.021
184.596,1.018
184.626,1.025
184.656,1.026
184.686,1.021
184.716,1.023
184.746,1.027
184.776,1.023
184.806,1.025
184.836,1.026
184.866,1.024
184.896,1.026
184.926,1.026
184.956,1.025
184.986,1.026
185.016,1.028
185.046,1.024
185.076,1.027
185.106,1.025
185.136,1.026
185.166,1.021
185.196,1.021
185.226,1.023
185.256,1.023
185.286,1.030
185.316,1.025
185.346,1.021
185.376,1.026
185.406,1.026
185.436,1.025
185.466,1.026
185.496,1.028
185.526,1.024
185.556,1.032
185.586,1.027
185.616,1.021
185.646,1.029
185.676,1.026
185.706,1.028
185.736,1.027
185.766,1.026
185.796,1.025
185.826,1.025
185.856,1.023
185.886,1.023
185.916,1.026
185.946,1.022
185.976,1.025
186.006,1.025
186.036,1.025
186.066,1.021
186.096,1.029
186.126,1.025
186.156,1.029
186.186,1.028
186.216,1.021
186.246,1.024
186.276,1.030
186.306,1.026
186.336,1.026
186.366,1.034
186.396,1.024
186.426,1.027
186.456,1.026
186.486,1.022
186.516,1.024
186.546,1.023
186.576,1.027
186.606,1.025
186.636,1.026
186.666,1.027
186.696,1.027
186.726,1.024
186.756,1.024
186.786,1.025
186.816,1.027
186.846,1.023
186.876,1.021
186.906,1.029
186.936,1.023
186.966,1.028
186.996,1.024
187.026,1.022
187.056,1.025
187.086,1.024
187.116,1.024
187.146,1.028
187.176,1.029
187.206,1.020
187.236,1.027
187.266,1.025
187.296,1.021
187.326,1.026
187.356,1.027
187.386,1.028
187.416,1.027
187.446,1.026
187.476,1.021
187.506,1.026
187.536,1.024
187.566,1.023
187.596,1.023
187.626,1.025
187.656,1.024
187.686,1.028
187.716,1.028
187.746,1.022
187.776,1.022
187.806,1.027
187.836,1.025
187.866,1.033
187.896,1.024
187.926,1.025
187.956,1.025
187.986,1.029
188.016,1.023
188.046,1.028
188.076,1.027
188.106,1.019
188.136,1.026
188.166,1.028
188.196,1.021
188.226,1.022
188.256,1.026
188.286,1.026
188.316,1.028
188.346,1.026
188.376,1.024
188.406,1.026
188.436,1.026
188.466,1.023
188.496,1.022
188.526,1.024
188.556,1.023
188.586,1.028
188.616,1.025
188.646,1.026
188.676,1.023
188.706,1.022
188.736,1.024
188.766,1.023
188.796,1.026
188.826,1.024
188.856,1.027
188.886,1.025
188.916,1.030
188.946,1.026
188.976,1.027
189.006,1.027
189.036,1.017
189.066,1.030
189.096,1.025
189.126,1.023
189.156,1.027
189.186,1.027
189.216,1.024
189.246,1.032
189.276,1.027
189.306,1.024
189.336,1.027
189.366,1.023
189.396,1.022
189.426,1.025
189.456,1.023
189.486,1.023
189.516,1.026
189.546,1.026
189.576,1.029
189.606,1.023
189.636,1.028
189.666,1.027
189.696,1.030
189.726,1.024
189.756,1.021
189.786,1.022
189.816,1.028
189.846,1.024
189.876,1.024
189.906,1.022
189.936,1.022
189.966,1.026
189.996,1.028
190.026,1.019
190.056,1.022
190.086,1.026
190.116,1.028
190.146,1.027
190.176,1.025
190.206,1.027
190.236,1.025
190.266,1.026
190.296,1.024
190.326,1.026
190.356,1.026
190.386,1.026
190.416,1.022
190.446,1.021
190.476,1.024
190.506,1.023
190.536,1.029
190.566,1.022
190.596,1.022
190.626,1.024
190.656,1.029
190.686,1.026
190.716,1.021
190.746,1.026
190.776,1.023
190.806,1.025
190.836,1.022
190.866,1.023
190.896,1.021
190.926,1.027
190.956,1.028
190.986,1.025
191.016,1.024
191.046,1.025
191.076,1.025
191.106,1.024
191.136,1.026
191.166,1.028
191.196,1.024
191.226,1.017
191.256,1.028
191.286,1.028
191.316,1.028
191.346,1.027
191.376,1.021
191.406,1.026
191.436,1.026
191.466,1.025
191.496,1.027
191.526,1.030
191.556,1.020
191.586,1.028
191.616,1.025
191.646,1.021
191.676,1.027
191.706,1.028
191.736,1.027
191.766,1.026
191.796,1.026
191.826,1.026
191.856,1.025
191.886,1.029
191.916,1.021
191.946,1.022
191.976,1.027
192.006,1.025
192.036,1.021
192.066,1.025
192.096,1.024
192.126,1.026
192.156,1.027
192.186,1.024
192.216,1.023
192.246,1.026
192.276,1.022
192.306,1.023
192.336,1.028
192.366,1.028
192.396,1.022
192.426,1.029
192.456,1.027
192.486,1.025
192.516,1.025
192.546,1.023
192.576,1.025
192.606,1.024
192.636,1.027
192.666,1.021
192.696,1.026
192.726,1.024
192.756,1.023
192.786,1.021
192.816,1.022
192.846,1.023
192.876,1.025
192.906,1.025
192.936,1.025
192.966,1.022
192.996,1.024
193.026,1.025
193.056,1.026
193.086,1.024
193.116,1.023
193.146,1.023
193.176,1.024
193.206,1.025
193.236,1.027
193.266,1.030
193.296,1.019
193.326,1.028
193.356,1.029
193.386,1.021
193.416,1.023
193.446,1.026
193.476,1.029
193.506,1.028
193.536,1.025
193.566,1.024
193.596,1.028
193.626,1.025
193.656,1.024
193.686,1.021
193.716,1.025
193.746,1.027
193.776,1.027
193.806,1.026
193.836,1.025
193.866,1.032
193.896,1.029
193.926,1.030
193.956,1.026
193.986,1.021
194.016,1.021
194.046,1.028
194.076,1.026
194.106,1.023
194.136,1.019
194.166,1.019
194.196,1.023
194.226,1.028
194.256,1.019
194.286,1.021
194.316,1.025
194.346,1.027
194.376,1.026
194.406,1.023
194.436,1.023
194.466,1.028
194.496,1.022
194.526,1.024
194.556,1.021
194.586,1.022
194.616,1.021
194.646,1.021
194.676,1.028
194.706,1.026
194.736,1.031
194.766,1.026
194.796,1.023
194.826,1.024
194.856,1.030
194.886,1.024
194.916,1.024
194.946,1.026
194.976,1.020
195.006,1.026
195.036,1.028
195.066,1.021
195.096,1.025
195.126,1.025
195.156,1.028
195.186,1.027
195.216,1.027
195.246,1.025
195.276,1.026
195.306,1.024
195.336,1.023
195.366,1.023
195.396,1.021
195.426,1.021
195.456,1.026
195.486,1.021
195.516,1.028
195.546,1.024
195.576,1.022
195.606,1.025
195.636,1.028
195.666,1.024
195.696,1.030
195.726,1.026
195.756,1.022
195.786,1.028
195.816,1.025
195.846,1.023
195.876,1.027
195.906,1.030
195.936,1.024
195.966,1.024
195.996,1.027
196.026,1.025
196.056,1.022
196.086,1.026
196.116,1.025
196.146,1.024
196.176,1.023
196.206,1.027
196.236,1.026
196.266,1.020
196.296,1.026
196.326,1.024
196.356,1.028
196.386,1.028
196.416,1.023
196.446,1.021
196.476,1.027
196.506,1.024
196.536,1.024
196.566,1.023
196.596,1.025
196.626,1.024
196.656,1.028
196.686,1.028
196.716,1.025
196.746,1.022
196.776,1.030
196.806,1.029
196.836,1.028
196.866,1.025
196.896,1.026
196.926,1.023
196.956,1.026
196.986,1.022
197.016,1.026
197.046,1.026
197.076,1.026
197.106,1.028
197.136,1.024
197.166,1.025
197.196,1.032
197.226,1.028
197.256,1.027
197.286,1.026
197.316,1.021
197.346,1.025
197.376,1.028
197.406,1.024
197.436,1.022
197.466,1.021
197.496,1.021
197.526,1.025
197.556,1.027
197.586,1.017
197.616,1.021
197.646,1.027
197.676,1.025
197.706,1.027
197.736,1.026
197.766,1.024
197.796,1.025
197.826,1.027
197.856,1.024
197.886,1.023
197.916,1.021
197.946,1.023
197.976,1.023
198.006,1.029
198.036,1.025
198.066,1.029
198.096,1.028
198.126,1.022
198.156,1.022
198.186,1.026
198.216,1.022
198.246,1.024
198.276,1.023
198.306,1.021
198.336,1.024
198.366,1.029
198.396,1.025
198.426,1.024
198.456,1.028
198.486,1.026
198.516,1.026
198.546,1.024
198.576,1.024
198.606,1.023
198.636,1.024
198.666,1.021
198.696,1.025
198.726,1.026
198.756,1.021
198.786,1.030
198.816,1.023
198.846,1.029
198.876,1.026
198.906,1.022
198.936,1.022
198.966,1.026
198.996,1.027
199.026,1.024
199.056,1.020
199.086,1.021
199.116,1.023
199.146,1.029
199.176,1.027
199.206,1.025
199.236,1.022
199.266,1.025
199.296,1.029
199.326,1.026
199.356,1.023
199.386,1.027
199.416,1.027
199.446,1.022
199.476,1.021
199.506,1.021
199.536,1.027
199.566,1.028
199.596,1.029
199.626,1.020
199.656,1.025
199.686,1.022
199.716,1.029
199.746,1.027
199.776,1.022
199.806,1.023
199.836,1.027
199.866,1.022
199.896,1.025
199.926,1.025
199.956,1.018
199.986,1.028
200.016,1.029
200.046,1.022
200.076,1.023
200.106,1.026
200.136,1.023
200.166,1.026
200.196,1.024
200.226,1.023
200.256,1.024
200.286,1.024
200.316,1.024
200.346,1.022
200.376,1.021
200.406,1.024
200.436,1.028
200.466,1.025
200.496,1.026
200.526,1.027
200.556,1.024
200.586,1.025
200.616,1.029
200.646,1.027
200.676,1.020
200.706,1.023
200.736,1.025
200.766,1.027
200.796,1.023
200.826,1.023
200.856,1.022
200.886,1.027
200.916,1.023
200.946,1.023
200.976,1.029
201.006,1.025
201.036,1.026
201.066,1.028
201.096,1.026
201.126,1.023
201.156,1.024
201.186,1.025
201.216,1.025
201.246,1.023
201.276,1.025
201.306,1.028
201.336,1.027
201.366,1.021
201.396,1.030
201.426,1.025
201.456,1.025
201.486,1.026
201.516,1.021
201.546,1.027
201.576,1.029
201.606,1.023
201.636,1.026
201.666,1.024
201.696,1.023
201.726,1.023
201.756,1.028
201.786,1.021
201.816,1.024
201.846,1.028
201.876,1.027
201.906,1.024
201.936,1.024
201.966,1.028
201.996,1.023
202.026,1.024
202.056,1.026
202.086,1.024
202.116,1.021
202.146,1.020
202.176,1.025
202.206,1.026
202.236,1.028
202.266,1.023
202.296,1.024
202.326,1.025
202.356,1.029
202.386,1.026
202.416,1.028
202.446,1.028
202.476,1.022
202.506,1.030
202.536,1.026
202.566,1.021
202.596,1.024
202.626,1.027
202.656,1.029
202.686,1.022
202.716,1.027
202.746,1.027
202.776,1.022
202.806,1.024
202.836,1.023
202.866,1.025
202.896,1.029
202.926,1.022
202.956,1.030
202.986,1.024
203.016,1.025
203.046,1.029
203.076,1.021
203.106,1.023
203.136,1.028
203.166,1.025
203.196,1.028
203.226,1.032
203.256,1.021
203.286,1.026
203.316,1.028
203.346,1.024
203.376,1.029
203.406,1.027
203.436,1.024
203.466,1.026
203.496,1.026
203.526,1.026
203.556,1.025
203.586,1.022
203.616,1.022
203.646,1.023
203.676,1.025
203.706,1.025
203.736,1.028
203.766,1.026
203.796,1.022
203.826,1.028
203.856,1.023
203.886,1.027
203.916,1.027
203.946,1.026
203.976,1.024
204.006,1.027
204.036,1.026
204.066,1.026
204.096,1.028
204.126,1.022
204.156,1.028
204.186,1.028
204.216,1.024
204.246,1.027
204.276,1.024
204.306,1.027
204.336,1.025
204.366,1.029
204.396,1.024
204.426,1.028
204.456,1.024
204.486,1.025
204.516,1.023
204.546,1.025
204.576,1.028
204.606,1.026
204.636,1.025
204.666,1.023
204.696,1.031
204.726,1.024
204.756,1.027
204.786,1.029
204.816,1.023
204.846,1.026
204.876,1.026
204.906,1.022
204.936,1.026
204.966,1.021
204.996,1.021
205.026,1.027
205.056,1.030
205.086,1.021
205.116,1.025
205.146,1.025
205.176,1.027
205.206,1.027
205.236,1.026
205.266,1.028
205.296,1.021
205.326,1.025
205.356,1.023
205.386,1.026
205.416,1.025
205.446,1.023
205.476,1.027
205.506,1.031
205.536,1.027
205.566,1.027
205.596,1.025
205.626,1.024
205.656,1.027
205.686,1.024
205.716,1.026
205.746,1.024
205.776,1.031
205.806,1.024
205.836,1.025
205.866,1.023
205.896,1.021
205.926,1.026
205.956,1.029
205.986,1.026
206.016,1.028
206.046,1.026
206.076,1.026
206.106,1.025
206.136,1.026
206.166,1.028
206.196,1.021
206.226,1.025
206.256,1.022
206.286,1.030
206.316,1.029
206.346,1.023
206.376,1.024
206.406,1.027
206.436,1.027
206.466,1.021
206.496,1.019
206.526,1.020
206.556,1.021
206.586,1.028
206.616,1.019
206.646,1.026
206.676,1.026
206.706,1.027
206.736,1.026
206.766,1.024
206.796,1.025
206.826,1.025
206.856,1.025
206.886,1.027
206.916,1.028
206.946,1.021
206.976,1.031
207.006,1.024
207.036,1.026
207.066,1.029
207.096,1.024
207.126,1.021
207.156,1.024
207.186,1.026
207.216,1.026
207.246,1.019
207.276,1.016
207.306,1.023
207.336,1.028
207.366,1.026
207.396,1.021
207.426,1.022
207.456,1.024
207.486,1.025
207.516,1.025
207.546,1.028
207.576,1.022
207.606,1.026
207.636,1.025
207.666,1.022
207.696,1.025
207.726,1.023
207.756,1.027
207.786,1.024
207.816,1.034
207.846,1.024
207.876,1.026
207.906,1.024
207.936,1.024
207.966,1.025
207.996,1.026
208.026,1.025
208.056,1.026
208.086,1.024
208.116,1.016
208.146,1.026
208.176,1.031
208.206,1.025
208.236,1.027
208.266,1.024
208.296,1.027
208.326,1.029
208.356,1.025
208.386,1.025
208.416,1.026
208.446,1.023
208.476,1.021
208.506,1.023
208.536,1.025
208.566,1.024
208.596,1.025
208.626,1.025
208.656,1.023
208.686,1.029
208.716,1.027
208.746,1.027
208.776,1.024
208.806,1.020
208.836,1.025
208.866,1.028
208.896,1.022
208.926,1.026
208.956,1.032
208.986,1.022
209.016,1.025
209.046,1.025
209.076,1.018
209.106,1.025
209.136,1.025
209.166,1.026
209.196,1.025
209.226,1.024
209.256,1.026
209.286,1.028
209.316,1.027
209.346,1.024
209.376,1.021
209.406,1.025
209.436,1.025
209.466,1.029
209.496,1.027
209.526,1.022
209.556,1.025
209.586,1.030
209.616,1.027
209.646,1.025
209.676,1.027
209.706,1.021
209.736,1.024
209.766,1.024
209.796,1.021
209.826,1.025
209.856,1.028
209.886,1.027
209.916,1.027
209.946,1.026
209.976,1.025
210.006,1.027
210.036,1.028
210.066,1.021
210.096,1.024
210.126,1.020
210.156,1.028
210.186,1.025
210.216,1.023
210.246,1.021
210.276,1.027
210.306,1.025
210.336,1.024
210.366,1.017
210.396,1.021
210.426,1.026
210.456,1.028
210.486,1.022
210.516,1.023
210.546,1.025
210.576,1.023
210.606,1.026
210.636,1.031
210.666,1.027
210.696,1.023
210.726,1.026
210.756,1.025
210.786,1.023
210.816,1.020
210.846,1.028
210.876,1.026
210.906,1.027
210.936,1.030
210.966,1.020
210.996,1.023
211.026,1.024
211.056,1.021
211.086,1.030
211.116,1.025
211.146,1.021
211.176,1.030
211.206,1.028
211.236,1.023
211.266,1.025
211.296,1.027
211.326,1.026
211.356,1.026
211.386,1.028
211.416,1.023
211.446,1.027
211.476,1.025
211.506,1.024
211.536,1.025
211.566,1.024
211.596,1.027
211.626,1.028
211.656,1.026
211.686,1.024
211.716,1.023
211.746,1.028
211.776,1.025
211.806,1.027
211.836,1.021
211.866,1.024
211.896,1.025
211.926,1.022
211.956,1.023
211.986,1.023
212.016,1.023
212.046,1.027
212.076,1.025
212.106,1.024
212.136,1.023
212.166,1.027
212.196,1.026
212.226,1.027
212.256,1.025
212.286,1.024
212.316,1.026
212.346,1.024
212.376,1.022
212.406,1.023
212.436,1.024
212.466,1.024
212.496,1.028
212.526,1.028
212.556,1.021
212.586,1.031
212.616,1.023
212.646,1.033
212.676,1.029
212.706,1.022
212.736,1.022
212.766,1.030
212.796,1.029
212.826,1.028
212.856,1.021
212.886,1.015
212.916,1.027
212.946,1.032
212.976,1.020
213.006,1.022
213.036,1.029
213.066,1.026
213.096,1.024
213.126,1.028
213.156,1.026
213.186,1.028
213.216,1.021
213.246,1.022
213.276,1.024
213.306,1.025
213.336,1.025
213.366,1.021
213.396,1.021
213.426,1.030
213.456,1.029
213.486,1.028
213.516,1.021
213.546,1.024
213.576,1.026
213.606,1.027
213.636,1.021
213.666,1.021
213.696,1.022
213.726,1.024
213.756,1.026
213.786,1.021
213.816,1.022
213.846,1.030
213.876,1.028
213.906,1.026
213.936,1.025
213.966,1.024
213.996,1.024
214.026,1.027
214.056,1.024
214.086,1.021
214.116,1.018
214.146,1.024
214.176,1.023
214.206,1.026
214.236,1.024
214.266,1.020
214.296,1.027
214.326,1.025
214.356,1.027
214.386,1.027
214.416,1.031
214.446,1.020
214.476,1.026
214.506,1.023
214.536,1.018
214.566,1.022
214.596,1.029
214.626,1.025
214.656,1.027
214.686,1.026
214.716,1.025
214.746,1.026
214.776,1.029
214.806,1.021
214.836,1.016
214.866,1.027
214.896,1.024
214.926,1.024
214.956,1.026
214.986,1.023
215.016,1.026
215.046,1.025
215.076,1.023
215.106,1.031
215.136,1.030
215.166,1.021
215.196,1.029
215.226,1.027
215.256,1.020
215.286,1.024
215.316,1.025
215.346,1.026
215.376,1.024
215.406,1.027
215.436,1.024
215.466,1.024
215.496,1.023
215.526,1.022
215.556,1.021
215.586,1.026
215.616,1.022
215.646,1.016
215.676,1.026
215.706,1.027
215.736,1.028
215.766,1.025
215.796,1.022
215.826,1.025
215.856,1.026
215.886,1.025
215.916,1.028
215.946,1.026
215.976,1.021
216.006,1.028
216.036,1.027
216.066,1.023
216.096,1.024
216.126,1.023
216.156,1.027
216.186,1.030
216.216,1.025
216.246,1.025
216.276,1.023
216.306,1.025
216.336,1.025
216.366,1.024
216.396,1.024
216.426,1.027
216.456,1.026
216.486,1.021
216.516,1.027
216.546,1.021
216.576,1.026
216.606,1.027
216.636,1.020
216.666,1.023
216.696,1.026
216.726,1.023
216.756,1.024
216.786,1.026
216.816,1.021
216.846,1.028
216.876,1.024
216.906,1.021
216.936,1.025
216.966,1.024
216.996,1.024
217.026,1.024
217.056,1.022
217.086,1.026
217.116,1.025
217.146,1.022
217.176,1.023
217.206,1.026
217.236,1.026
217.266,1.026
217.296,1.021
217.326,1.028
217.356,1.026
217.386,1.027
217.416,1.024
217.446,1.021
217.476,1.022
217.506,1.026
217.536,1.024
217.566,1.023
217.596,1.029
217.626,1.018
217.656,1.028
217.686,1.023
217.716,1.022
217.746,1.024
217.776,1.026
217.806,1.025
217.836,1.026
217.866,1.027
217.896,1.025
217.926,1.024
217.956,1.025
217.986,1.020
218.016,1.023
218.046,1.027
218.076,1.024
218.106,1.027
218.136,1.023
218.166,1.021
218.196,1.026
218.226,1.027
218.256,1.022
218.286,1.023
218.316,1.020
218.346,1.025
218.376,1.028
218.406,1.018
218.436,1.024
218.466,1.029
218.496,1.027
218.526,1.029
218.556,1.026
218.586,1.023
218.616,1.026
218.646,1.026
218.676,1.021
218.706,1.019
218.736,1.025
218.766,1.023
218.796,1.024
218.826,1.027
218.856,1.024
218.886,1.028
218.916,1.029
218.946,1.025
218.976,1.022
219.006,1.027
219.036,1.022
219.066,1.028
219.096,1.023
219.126,1.024
219.156,1.031
219.186,1.026
219.216,1.024
219.246,1.028
219.276,1.029
219.306,1.024
219.336,1.022
219.366,1.027
219.396,1.023
219.426,1.021
219.456,1.022
219.486,1.024
219.516,1.025
219.546,1.029
219.576,1.028
219.606,1.022
219.636,1.023
219.666,1.025
219.696,1.024
219.726,1.021
219.756,1.021
219.786,1.026
219.816,1.029
219.846,1.022
219.876,1.024
219.906,1.027
219.936,1.024
219.966,1.026
219.996,1.025
220.026,1.025
220.056,1.024
220.086,1.024
220.116,1.022
220.146,1.021
220.176,1.024
220.206,1.026
220.236,1.027
220.266,1.022
220.296,1.025
220.326,1.024
220.356,1.024
220.386,1.029
220.416,1.027
220.446,1.026
220.476,1.021
220.506,1.022
220.536,1.026
220.566,1.021
220.596,1.021
220.626,1.027
220.656,1.030
220.686,1.024
220.716,1.023
220.746,1.027
220.776,1.022
220.806,1.027
220.836,1.024
220.866,1.026
220.896,1.025
220.926,1.023
220.956,1.026
220.986,1.027
221.016,1.022
221.046,1.026
221.076,1.027
221.106,1.025
221.136,1.017
221.166,1.028
221.196,1.027
221.226,1.030
221.256,1.027
221.286,1.019
221.316,1.023
221.346,1.026
221.376,1.024
221.406,1.020
221.436,1.025
221.466,1.022
221.496,1.029
221.526,1.022
221.556,1.021
221.586,1.027
221.616,1.024
221.646,1.025
221.676,1.024
221.706,1.028
221.736,1.023
221.766,1.028
221.796,1.027
221.826,1.022
221.856,1.022
221.886,1.028
221.916,1.026
221.946,1.029
221.976,1.027
222.006,1.021
222.036,1.023
222.066,1.029
222.096,1.028
222.126,1.021
222.156,1.025
222.186,1.022
222.216,1.025
222.246,1.021
222.276,1.022
222.306,1.022
222.336,1.026
222.366,1.026
222.396,1.025
222.426,1.023
222.456,1.026
222.486,1.025
222.516,1.026
222.546,1.022
222.576,1.023
222.606,1.022
222.636,1.026
222.666,1.028
222.696,1.024
222.726,1.023
222.756,1.023
222.786,1.030
222.816,1.025
222.846,1.021
222.876,1.017
222.906,1.024
222.936,1.028
222.966,1.024
222.996,1.025
223.026,1.023
223.056,1.024
223.086,1.028
223.116,1.027
223.146,1.027
223.176,1.022
223.206,1.020
223.236,1.023
223.266,1.024
223.296,1.019
223.326,1.028
223.356,1.021
