df_hash,22ZHK4.BZ66S1
172.479,1.036
172.509,1.033
172.539,1.025
172.569,1.031
172.599,1.029
172.629,1.029
172.659,1.032
172.689,1.037
172.719,1.036
172.749,1.030
172.779,1.028
172.809,1.031
172.839,1.025
172.869,1.027
172.899,1.029
172.929,1.033
172.959,1.037
172.989,1.030
173.019,1.033
173.049,1.028
173.079,1.029
173.109,1.033
173.139,1.036
173.169,1.027
173.199,1.025
173.229,1.030
173.259,1.035
173.289,1.033
173.319,1.030
173.349,1.032
173.379,1.028
173.409,1.030
173.439,1.037
173.469,1.029
173.499,1.033
173.529,1.037
173.559,1.033
173.589,1.033
173.619,1.035
173.649,1.032
173.679,1.026
173.709,1.030
173.739,1.032
173.769,1.037
173.799,1.030
173.829,1.033
173.859,1.028
173.889,1.030
173.919,1.039
173.949,1.035
173.979,1.031
174.009,1.032
174.039,1.028
174.069,1.027
174.099,1.035
174.129,1.029
174.159,1.032
174.189,1.033
174.219,1.035
174.249,1.032
174.279,1.033
174.309,1.029
174.339,1.032
174.369,1.032
174.399,1.030
174.429,1.030
174.459,1.029
174.489,1.033
174.519,1.030
174.549,1.034
174.579,1.040
174.609,1.032
174.639,1.032
174.669,1.031
174.699,1.030
174.729,1.029
174.759,1.033
174.789,1.035
174.819,1.035
174.849,1.033
174.879,1.032
174.909,1.035
174.939,1.034
174.969,1.032
174.999,1.030
175.029,1.031
175.059,1.032
175.089,1.032
175.119,1.034
175.149,1.035
175.179,1.032
175.209,1.032
175.239,1.041
175.269,1.036
175.299,1.031
175.329,1.032
175.359,1.028
175.389,1.030
175.419,1.039
175.449,1.032
175.479,1.033
175.509,1.033
175.539,1.037
175.569,1.038
175.599,1.035
175.629,1.033
175.659,1.030
175.689,1.035
175.719,1.032
175.749,1.030
175.779,1.035
175.809,1.031
175.839,1.033
175.869,1.037
175.899,1.034
175.929,1.032
175.959,1.030
175.989,1.035
176.019,1.030
176.049,1.027
176.079,1.027
176.109,1.031
176.139,1.034
176.169,1.035
176.199,1.037
176.229,1.033
176.259,1.034
176.289,1.031
176.319,1.028
176.349,1.030
176.379,1.033
176.409,1.031
176.439,1.034
176.469,1.038
176.499,1.039
176.529,1.035
176.559,1.034
176.589,1.030
176.619,1.029
176.649,1.033
176.679,1.028
176.709,1.033
176.739,1.031
176.769,1.032
176.799,1.034
176.829,1.037
176.859,1.033
176.889,1.031
176.919,1.033
176.949,1.034
176.979,1.032
177.009,1.034
177.039,1.031
177.069,1.032
177.099,1.038
177.129,1.032
177.159,1.036
177.189,1.037
177.219,1.035
177.249,1.031
177.279,1.037
177.309,1.027
177.339,1.032
177.369,1.034
177.399,1.033
177.429,1.032
177.459,1.034
177.489,1.036
177.519,1.035
177.549,1.029
177.579,1.033
177.609,1.033
177.639,1.034
177.669,1.032
177.699,1.029
177.729,1.039
177.759,1.034
177.789,1.034
177.819,1.033
177.849,1.034
177.879,1.034
177.909,1.030
177.939,1.032
177.969,1.032
177.999,1.035
178.029,1.031
178.059,1.031
178.089,1.033
178.119,1.035
178.149,1.033
178.179,1.032
178.209,1.031
178.239,1.036
178.269,1.034
178.299,1.032
178.329,1.032
178.359,1.032
178.389,1.036
178.419,1.037
178.449,1.033
178.479,1.033
178.509,1.033
178.539,1.032
178.569,1.031
178.599,1.028
178.629,1.032
178.659,1.035
178.689,1.037
178.719,1.034
178.749,1.035
178.779,1.033
178.809,1.038
178.839,1.032
178.869,1.031
178.899,1.030
178.929,1.032
178.959,1.036
178.989,1.039
179.019,1.040
179.049,1.034
179.079,1.031
179.109,1.039
179.139,1.033
179.169,1.033
179.199,1.036
179.229,1.030
179.259,1.031
179.289,1.036
179.319,1.030
179.349,1.029
179.379,1.035
179.409,1.035
179.439,1.036
179.469,1.035
179.499,1.034
179.529,1.034
179.559,1.036
179.589,1.033
179.619,1.029
179.649,1.032
179.679,1.035
179.709,1.032
179.739,1.034
179.769,1.030
179.799,1.032
179.829,1.043
179.859,1.034
179.889,1.033
179.919,1.035
179.949,1.034
179.979,1.031
180.009,1.035
180.039,1.027
180.069,1.037
180.099,1.034
180.129,1.034
180.159,1.038
180.189,1.039
180.219,1.036
180.249,1.032
180.279,1.029
180.309,1.030
180.339,1.037
180.369,1.038
180.399,1.038
180.429,1.026
180.459,1.031
180.489,1.036
180.519,1.037
180.549,1.037
180.579,1.030
180.609,1.035
180.639,1.034
180.669,1.036
180.699,1.028
180.729,1.032
180.759,1.037
180.789,1.036
180.819,1.037
180.849,1.036
180.879,1.036
180.909,1.031
180.939,1.032
180.969,1.034
180.999,1.033
181.029,1.036
181.059,1.035
181.089,1.033
181.119,1.036
181.149,1.036
181.179,1.036
181.209,1.033
181.239,1.032
181.269,1.033
181.299,1.032
181.329,1.033
181.359,1.035
181.389,1.034
181.419,1.037
181.449,1.035
181.479,1.034
181.509,1.036
181.539,1.033
181.569,1.034
181.599,1.033
181.629,1.032
181.659,1.033
181.689,1.035
181.719,1.032
181.749,1.036
181.779,1.032
181.809,1.037
181.839,1.038
181.869,1.038
181.899,1.036
181.929,1.032
181.959,1.031
181.989,1.037
182.019,1.033
182.049,1.033
182.079,1.036
182.109,1.035
182.139,1.035
182.169,1.035
182.199,1.037
182.229,1.036
182.259,1.036
182.289,1.031
182.319,1.033
182.349,1.036
182.379,1.038
182.409,1.036
182.439,1.040
182.469,1.033
182.499,1.037
182.529,1.038
182.559,1.035
182.589,1.030
182.619,1.036
182.649,1.035
182.679,1.034
182.709,1.036
182.739,1.031
182.769,1.033
182.799,1.037
182.829,1.032
182.859,1.040
182.889,1.037
182.919,1.035
182.949,1.032
182.979,1.030
183.009,1.034
183.039,1.033
183.069,1.033
183.099,1.040
183.129,1.033
183.159,1.040
183.189,1.034
183.219,1.032
183.249,1.040
183.279,1.037
183.309,1.035
183.339,1.036
183.369,1.037
183.399,1.035
183.429,1.033
183.459,1.031
183.489,1.033
183.519,1.036
183.549,1.032
183.579,1.037
183.609,1.037
183.639,1.037
183.669,1.033
183.699,1.035
183.729,1.035
183.759,1.037
183.789,1.038
183.819,1.036
183.849,1.038
183.879,1.037
183.909,1.037
183.939,1.033
183.969,1.032
183.999,1.038
184.029,1.036
184.059,1.037
184.089,1.039
184.119,1.039
184.149,1.035
184.179,1.034
184.209,1.034
184.239,1.030
184.269,1.035
184.299,1.036
184.329,1.036
184.359,1.034
184.389,1.035
184.419,1.036
184.449,1.037
184.479,1.035
184.509,1.032
184.539,1.035
184.569,1.035
184.599,1.037
184.629,1.036
184.659,1.035
184.689,1.037
184.719,1.033
184.749,1.030
184.779,1.035
184.809,1.039
184.839,1.037
184.869,1.034
184.899,1.035
184.929,1.035
184.959,1.032
184.989,1.033
185.019,1.034
185.049,1.036
185.079,1.036
185.109,1.035
185.139,1.038
185.169,1.036
185.199,1.039
185.229,1.039
185.259,1.033
185.289,1.032
185.319,1.033
185.349,1.038
185.379,1.039
185.409,1.037
185.439,1.035
185.469,1.036
185.499,1.033
185.529,1.040
185.559,1.035
185.589,1.033
185.619,1.034
185.649,1.035
185.679,1.039
185.709,1.034
185.739,1.030
185.769,1.038
185.799,1.035
185.829,1.036
185.859,1.036
185.889,1.035
185.919,1.035
185.949,1.036
185.979,1.031
186.009,1.036
186.039,1.029
186.069,1.016
186.099,1.025
186.129,1.015
186.159,1.013
186.189,1.032
186.219,1.026
186.249,1.028
186.279,1.045
186.309,1.043
186.339,1.042
186.369,1.054
186.399,1.042
186.429,1.044
186.459,1.045
186.489,1.037
186.519,1.025
186.549,1.018
186.579,1.014
186.609,1.021
186.639,1.020
186.669,1.009
186.699,1.018
186.729,1.054
186.759,1.053
186.789,1.069
186.819,1.062
186.849,1.046
186.879,1.054
186.909,1.065
186.939,1.074
186.969,1.060
186.999,1.048
187.029,1.055
187.059,1.048
187.089,1.035
187.119,1.036
187.149,1.031
187.179,1.028
187.209,1.044
187.239,1.052
187.269,1.041
187.299,1.030
187.329,1.031
187.359,1.040
187.389,1.058
187.419,1.048
187.449,1.029
187.479,1.020
187.509,1.025
187.539,1.056
187.569,1.024
187.599,1.038
187.629,1.058
187.659,1.047
187.689,1.045
187.719,1.050
187.749,1.045
187.779,1.038
187.809,1.031
187.839,1.048
187.869,1.050
187.899,1.041
187.929,1.042
187.959,1.048
187.989,1.025
188.019,1.024
188.049,1.049
188.079,1.039
188.109,1.035
188.139,1.035
188.169,1.021
188.199,1.027
188.229,1.050
188.259,1.033
188.289,1.043
188.319,1.058
188.349,1.036
188.379,1.039
188.409,1.049
188.439,1.030
188.469,1.018
188.499,1.022
188.529,1.013
188.559,1.020
188.589,1.045
188.619,1.066
188.649,1.087
188.679,1.067
188.709,1.033
188.739,1.034
188.769,1.034
188.799,1.006
188.829,1.027
188.859,1.050
188.889,1.054
188.919,1.051
188.949,1.042
188.979,1.034
189.009,1.037
189.039,1.035
189.069,1.033
189.099,1.033
189.129,1.035
189.159,1.034
189.189,1.033
189.219,1.041
189.249,1.040
189.279,1.043
189.309,1.042
189.339,1.041
189.369,1.044
189.399,1.050
189.429,1.046
189.459,1.037
189.489,1.034
189.519,1.039
189.549,1.041
189.579,1.034
189.609,1.035
189.639,1.037
189.669,1.036
189.699,1.040
189.729,1.037
189.759,1.045
189.789,1.036
189.819,1.032
189.849,1.044
189.879,1.047
189.909,1.039
189.939,1.037
189.969,1.033
189.999,1.038
190.029,1.036
190.059,1.039
190.089,1.035
190.119,1.041
190.149,1.043
190.179,1.043
190.209,1.043
190.239,1.036
190.269,1.039
190.299,1.042
190.329,1.036
190.359,1.037
190.389,1.037
190.419,1.043
190.449,1.045
190.479,1.041
190.509,1.039
190.539,1.035
190.569,1.040
190.599,1.042
190.629,1.036
190.659,1.032
190.689,1.035
190.719,1.038
190.749,1.048
190.779,1.042
190.809,1.040
190.839,1.042
190.869,1.041
190.899,1.041
190.929,1.041
190.959,1.038
190.989,1.040
191.019,1.039
191.049,1.036
191.079,1.040
191.109,1.044
191.139,1.044
191.169,1.042
191.199,1.041
191.229,1.040
191.259,1.041
191.289,1.037
191.319,1.035
191.349,1.037
191.379,1.038
191.409,1.044
191.439,1.042
191.469,1.034
191.499,1.035
191.529,1.041
191.559,1.039
191.589,1.040
191.619,1.037
191.649,1.035
191.679,1.038
191.709,1.037
191.739,1.040
191.769,1.035
191.799,1.035
191.829,1.038
191.859,1.044
191.889,1.040
191.919,1.038
191.949,1.038
191.979,1.038
192.009,1.040
192.039,1.038
192.069,1.034
192.099,1.040
192.129,1.042
192.159,1.037
192.189,1.038
192.219,1.030
192.249,1.044
192.279,1.043
192.309,1.038
192.339,1.042
192.369,1.037
192.399,1.038
192.429,1.038
192.459,1.038
192.489,1.033
192.519,1.040
192.549,1.043
192.579,1.041
192.609,1.037
192.639,1.036
192.669,1.039
192.699,1.044
192.729,1.036
192.759,1.036
192.789,1.034
192.819,1.036
192.849,1.045
192.879,1.043
192.909,1.039
192.939,1.035
192.969,1.038
192.999,1.040
193.029,1.040
193.059,1.034
193.089,1.036
193.119,1.040
193.149,1.039
193.179,1.041
193.209,1.041
193.239,1.040
193.269,1.039
193.299,1.041
193.329,1.045
193.359,1.037
193.389,1.032
193.419,1.038
193.449,1.040
193.479,1.039
193.509,1.035
193.539,1.034
193.569,1.035
193.599,1.039
193.629,1.041
193.659,1.039
193.689,1.041
193.719,1.036
193.749,1.043
193.779,1.042
193.809,1.036
193.839,1.041
193.869,1.043
193.899,1.040
193.929,1.037
193.959,1.033
193.989,1.035
194.019,1.038
194.049,1.039
194.079,1.032
194.109,1.038
194.139,1.042
194.169,1.040
194.199,1.039
194.229,1.039
194.259,1.037
194.289,1.038
194.319,1.042
194.349,1.042
194.379,1.045
194.409,1.035
194.439,1.040
194.469,1.042
194.499,1.040
194.529,1.041
194.559,1.038
194.589,1.037
194.619,1.038
194.649,1.040
194.679,1.039
194.709,1.039
194.739,1.039
194.769,1.036
194.799,1.037
194.829,1.035
194.859,1.042
194.889,1.042
194.919,1.030
194.949,1.023
194.979,1.029
195.009,1.034
195.039,1.029
195.069,1.013
195.099,1.022
195.129,1.023
195.159,1.037
195.189,1.056
195.219,1.069
195.249,1.082
195.279,1.069
195.309,1.054
195.339,1.040
195.369,1.022
195.399,1.006
195.429,0.997
195.459,0.998
195.489,0.994
195.519,0.992
195.549,1.017
195.579,1.040
195.609,1.055
195.639,1.057
195.669,1.067
195.699,1.076
195.729,1.070
195.759,1.055
195.789,1.056
195.819,1.046
195.849,1.037
195.879,1.037
195.909,1.031
195.939,1.034
195.969,1.032
195.999,1.026
196.029,1.026
196.059,1.029
196.089,1.027
196.119,1.033
196.149,1.038
196.179,1.039
196.209,1.042
196.239,1.045
196.269,1.046
196.299,1.040
196.329,1.039
196.359,1.036
196.389,1.032
196.419,1.038
196.449,1.035
196.479,1.037
196.509,1.042
196.539,1.040
196.569,1.036
196.599,1.040
196.629,1.036
196.659,1.037
196.689,1.040
196.719,1.035
196.749,1.037
196.779,1.035
196.809,1.035
196.839,1.040
196.869,1.040
196.899,1.051
196.929,1.043
196.959,1.038
196.989,1.041
197.019,1.036
197.049,1.030
197.079,1.022
197.109,1.025
197.139,1.014
197.169,1.007
197.199,1.017
197.229,1.026
197.259,1.033
197.289,1.043
197.319,1.046
197.349,1.060
197.379,1.073
197.409,1.069
197.439,1.051
197.469,1.044
197.499,1.025
197.529,1.015
197.559,1.013
197.589,1.012
197.619,1.026
197.649,1.044
197.679,1.061
197.709,1.061
197.739,1.053
197.769,1.038
197.799,1.034
197.829,1.036
197.859,1.027
197.889,1.030
197.919,1.038
197.949,1.038
197.979,1.038
198.009,1.042
198.039,1.042
198.069,1.044
198.099,1.040
198.129,1.033
198.159,1.032
198.189,1.033
198.219,1.032
198.249,1.039
198.279,1.038
198.309,1.042
198.339,1.040
198.369,1.039
198.399,1.037
198.429,1.032
198.459,1.032
198.489,1.035
198.519,1.037
198.549,1.036
198.579,1.042
198.609,1.042
198.639,1.042
198.669,1.040
198.699,1.037
198.729,1.041
198.759,1.037
198.789,1.031
198.819,1.035
198.849,1.039
198.879,1.034
198.909,1.040
198.939,1.042
198.969,1.037
198.999,1.032
199.029,1.031
199.059,1.035
199.089,1.038
199.119,1.042
199.149,1.035
199.179,1.039
199.209,1.043
199.239,1.042
199.269,1.036
199.299,1.039
199.329,1.037
199.359,1.031
199.389,1.027
199.419,1.022
199.449,1.016
199.479,1.023
199.509,1.032
199.539,1.040
199.569,1.056
199.599,1.068
199.629,1.071
199.659,1.057
199.689,1.037
199.719,1.030
199.749,1.048
199.779,1.048
199.809,1.052
199.839,1.050
199.869,1.044
199.899,1.055
199.929,1.067
199.959,1.062
199.989,1.036
200.019,1.011
200.049,0.997
200.079,0.992
200.109,0.998
200.139,1.014
200.169,1.030
200.199,1.036
200.229,1.046
200.259,1.058
200.289,1.057
200.319,1.053
200.349,1.043
200.379,1.036
200.409,1.031
200.439,1.027
200.469,1.029
200.499,1.037
200.529,1.045
200.559,1.040
200.589,1.037
200.619,1.044
200.649,1.035
200.679,1.045
200.709,1.042
200.739,1.042
200.769,1.051
200.799,1.050
200.829,1.032
200.859,1.036
200.889,1.032
200.919,1.029
200.949,1.027
200.979,1.037
201.009,1.043
201.039,1.038
201.069,1.035
201.099,1.038
201.129,1.040
201.159,1.037
201.189,1.038
201.219,1.045
201.249,1.038
201.279,1.039
201.309,1.041
201.339,1.041
201.369,1.036
201.399,1.039
201.429,1.036
201.459,1.039
201.489,1.041
201.519,1.035
201.549,1.037
201.579,1.035
201.609,1.041
201.639,1.041
201.669,1.041
201.699,1.042
201.729,1.039
201.759,1.037
201.789,1.034
201.819,1.035
201.849,1.039
201.879,1.039
201.909,1.039
201.939,1.033
201.969,1.034
201.999,1.040
202.029,1.047
202.059,1.040
202.089,1.034
202.119,1.033
202.149,1.036
202.179,1.042
202.209,1.042
202.239,1.031
202.269,1.033
202.299,1.035
202.329,1.041
202.359,1.042
202.389,1.041
202.419,1.038
202.449,1.041
202.479,1.036
202.509,1.035
202.539,1.031
202.569,1.038
202.599,1.037
202.629,1.042
202.659,1.037
202.689,1.036
202.719,1.042
202.749,1.044
202.779,1.037
202.809,1.035
202.839,1.040
202.869,1.040
202.899,1.039
202.929,1.034
202.959,1.039
202.989,1.040
203.019,1.033
203.049,1.036
203.079,1.039
203.109,1.039
203.139,1.038
203.169,1.038
203.199,1.037
203.229,1.040
203.259,1.041
203.289,1.047
203.319,1.033
203.349,1.037
203.379,1.043
203.409,1.040
203.439,1.035
203.469,1.036
203.499,1.039
203.529,1.039
203.559,1.041
203.589,1.035
203.619,1.036
203.649,1.034
203.679,1.039
203.709,1.036
203.739,1.040
203.769,1.038
203.799,1.036
203.829,1.037
203.859,1.037
203.889,1.036
203.919,1.039
203.949,1.037
203.979,1.042
204.009,1.038
204.039,1.041
204.069,1.045
204.099,1.040
204.129,1.037
204.159,1.040
204.189,1.037
204.219,1.035
204.249,1.039
204.279,1.034
204.309,1.037
204.339,1.034
204.369,1.039
204.399,1.038
204.429,1.040
204.459,1.038
204.489,1.036
204.519,1.037
204.549,1.038
204.579,1.036
204.609,1.038
204.639,1.043
204.669,1.037
204.699,1.038
204.729,1.037
204.759,1.038
204.789,1.034
204.819,1.038
204.849,1.043
204.879,1.038
204.909,1.036
204.939,1.035
204.969,1.035
204.999,1.038
205.029,1.040
205.059,1.035
205.089,1.039
205.119,1.041
205.149,1.040
205.179,1.038
205.209,1.039
205.239,1.039
205.269,1.037
205.299,1.039
205.329,1.042
205.359,1.040
205.389,1.036
205.419,1.041
205.449,1.038
205.479,1.036
205.509,1.040
205.539,1.037
205.569,1.036
205.599,1.034
205.629,1.039
205.659,1.038
205.689,1.041
205.719,1.039
205.749,1.035
205.779,1.039
205.809,1.041
205.839,1.039
205.869,1.035
205.899,1.042
205.929,1.037
205.959,1.037
205.989,1.038
206.019,1.042
206.049,1.034
206.079,1.034
206.109,1.039
206.139,1.038
206.169,1.041
206.199,1.039
206.229,1.039
206.259,1.036
206.289,1.033
206.319,1.036
206.349,1.040
206.379,1.037
206.409,1.041
206.439,1.040
206.469,1.039
206.499,1.040
206.529,1.036
206.559,1.035
206.589,1.036
206.619,1.038
206.649,1.038
206.679,1.039
206.709,1.036
206.739,1.037
206.769,1.041
206.799,1.041
206.829,1.041
206.859,1.037
206.889,1.033
206.919,1.036
206.949,1.040
206.979,1.034
207.009,1.036
207.039,1.036
207.069,1.036
207.099,1.039
207.129,1.041
207.159,1.039
207.189,1.039
207.219,1.036
207.249,1.038
207.279,1.039
207.309,1.036
207.339,1.040
207.369,1.035
207.399,1.036
207.429,1.043
207.459,1.044
207.489,1.039
207.519,1.038
207.549,1.037
207.579,1.039
207.609,1.040
207.639,1.037
207.669,1.037
207.699,1.038
207.729,1.038
207.759,1.036
207.789,1.042
207.819,1.039
207.849,1.038
207.879,1.037
207.909,1.036
207.939,1.037
207.969,1.037
207.999,1.039
208.029,1.041
208.059,1.040
208.089,1.042
208.119,1.038
208.149,1.036
208.179,1.040
208.209,1.041
208.239,1.033
208.269,1.038
208.299,1.035
208.329,1.040
208.359,1.038
208.389,1.035
208.419,1.038
208.449,1.039
208.479,1.041
208.509,1.037
208.539,1.037
208.569,1.035
208.599,1.040
208.629,1.037
208.659,1.043
208.689,1.037
208.719,1.039
208.749,1.042
208.779,1.042
208.809,1.038
208.839,1.041
208.869,1.038
208.899,1.034
208.929,1.036
208.959,1.036
208.989,1.039
209.019,1.039
209.049,1.037
209.079,1.039
209.109,1.036
209.139,1.039
209.169,1.037
209.199,1.038
209.229,1.036
209.259,1.036
209.289,1.038
209.319,1.040
209.349,1.040
209.379,1.038
209.409,1.041
209.439,1.044
209.469,1.038
209.499,1.035
209.529,1.041
209.559,1.040
209.589,1.039
209.619,1.041
209.649,1.036
209.679,1.036
209.709,1.035
209.739,1.035
209.769,1.038
209.799,1.037
209.829,1.038
209.859,1.037
209.889,1.037
209.919,1.036
209.949,1.041
209.979,1.037
210.009,1.037
210.039,1.035
210.069,1.038
210.099,1.039
210.129,1.038
210.159,1.039
210.189,1.038
210.219,1.041
210.249,1.041
210.279,1.034
210.309,1.036
210.339,1.042
210.369,1.040
210.399,1.038
210.429,1.041
210.459,1.038
210.489,1.033
210.519,1.038
210.549,1.037
210.579,1.039
210.609,1.038
210.639,1.039
210.669,1.038
210.699,1.039
210.729,1.039
210.759,1.038
210.789,1.040
210.819,1.038
210.849,1.037
210.879,1.038
210.909,1.041
210.939,1.040
210.969,1.039
210.999,1.039
211.029,1.037
211.059,1.037
211.089,1.043
211.119,1.031
211.149,1.036
211.179,1.043
211.209,1.039
211.239,1.038
211.269,1.038
211.299,1.035
211.329,1.042
211.359,1.033
211.389,1.036
211.419,1.036
211.449,1.038
211.479,1.039
211.509,1.037
211.539,1.037
211.569,1.035
211.599,1.035
211.629,1.039
211.659,1.040
211.689,1.035
211.719,1.036
211.749,1.036
211.779,1.045
211.809,1.042
211.839,1.037
211.869,1.036
211.899,1.034
211.929,1.042
211.959,1.038
211.989,1.035
212.019,1.038
212.049,1.039
212.079,1.041
212.109,1.035
212.139,1.034
212.169,1.041
212.199,1.039
212.229,1.040
212.259,1.033
212.289,1.038
212.319,1.041
212.349,1.034
212.379,1.035
212.409,1.036
212.439,1.036
212.469,1.037
212.499,1.038
212.529,1.041
212.559,1.032
212.589,1.040
212.619,1.036
212.649,1.042
212.679,1.040
212.709,1.036
212.739,1.038
212.769,1.036
212.799,1.042
212.829,1.042
212.859,1.041
212.889,1.040
212.919,1.038
212.949,1.037
212.979,1.039
213.009,1.033
213.039,1.037
213.069,1.035
213.099,1.036
213.129,1.038
213.159,1.034
213.189,1.036
213.219,1.042
213.249,1.035
213.279,1.041
213.309,1.040
213.339,1.034
213.369,1.043
213.399,1.043
213.429,1.043
213.459,1.039
213.489,1.036
213.519,1.027
213.549,1.039
213.579,1.038
213.609,1.029
213.639,1.030
213.669,1.035
213.699,1.039
213.729,1.039
213.759,1.034
213.789,1.035
213.819,1.032
213.849,1.038
213.879,1.037
213.909,1.042
213.939,1.036
213.969,1.037
213.999,1.039
214.029,1.042
214.059,1.035
214.089,1.041
214.119,1.043
214.149,1.041
214.179,1.043
214.209,1.039
214.239,1.044
214.269,1.038
214.299,1.038
214.329,1.037
214.359,1.039
214.389,1.040
214.419,1.034
214.449,1.040
214.479,1.044
214.509,1.042
214.539,1.035
214.569,1.035
214.599,1.040
214.629,1.040
214.659,1.047
214.689,1.036
214.719,1.039
214.749,1.040
214.779,1.041
214.809,1.036
214.839,1.038
214.869,1.034
214.899,1.036
214.929,1.034
214.959,1.035
214.989,1.039
215.019,1.043
215.049,1.037
215.079,1.039
215.109,1.041
215.139,1.046
215.169,1.040
215.199,1.035
215.229,1.039
215.259,1.041
215.289,1.039
215.319,1.039
215.349,1.040
215.379,1.044
215.409,1.040
215.439,1.038
215.469,1.041
215.499,1.044
215.529,1.037
215.559,1.039
215.589,1.041
215.619,1.044
215.649,1.040
215.679,1.039
215.709,1.043
215.739,1.035
215.769,1.036
215.799,1.037
215.829,1.038
215.859,1.036
215.889,1.039
215.919,1.037
215.949,1.039
215.979,1.041
216.009,1.040
216.039,1.038
216.069,1.043
216.099,1.040
216.129,1.037
216.159,1.043
216.189,1.040
216.219,1.036
216.249,1.034
216.279,1.039
216.309,1.035
216.339,1.036
216.369,1.034
216.399,1.042
216.429,1.040
216.459,1.037
216.489,1.038
