df_hash,22ZHK4.CSFR2S
176.123,0.967
176.153,0.961
176.183,0.957
176.213,0.960
176.243,0.963
176.273,0.963
176.303,0.957
176.333,0.965
176.363,0.958
176.393,0.962
176.423,0.967
176.453,0.930
176.483,0.949
176.513,0.957
176.543,0.968
176.573,0.959
176.603,0.959
176.633,0.981
176.663,0.970
176.693,0.969
176.723,0.961
176.753,0.954
176.783,0.962
176.813,0.966
176.843,0.957
176.873,0.960
176.903,0.963
176.933,0.963
176.963,0.958
176.993,0.961
177.023,0.955
177.053,0.964
177.083,0.959
177.113,0.963
177.143,0.968
177.173,0.955
177.203,0.949
177.233,0.955
177.263,0.957
177.293,0.965
177.323,0.958
177.353,0.957
177.383,0.967
177.413,0.955
177.443,0.964
177.473,0.960
177.503,0.958
177.533,0.965
177.563,0.958
177.593,0.958
177.623,0.963
177.653,0.962
177.683,0.952
177.713,0.966
177.743,0.964
177.773,0.956
177.803,0.958
177.833,0.959
177.863,0.960
177.893,0.968
177.923,0.960
177.953,0.959
177.983,0.958
178.013,0.964
178.043,0.962
178.073,0.964
178.103,0.955
178.133,0.957
178.163,0.966
178.193,0.961
178.223,0.961
178.253,0.958
178.283,0.963
178.313,0.961
178.343,0.958
178.373,0.959
178.403,0.959
178.433,0.963
178.463,0.960
178.493,0.964
178.523,0.959
178.553,0.958
178.583,0.958
178.613,0.960
178.643,0.957
178.673,0.954
178.703,0.966
178.733,0.958
178.763,0.963
178.793,0.964
178.823,0.965
178.853,0.954
178.883,0.953
178.913,0.964
178.943,0.964
178.973,0.961
179.003,0.965
179.033,0.959
179.063,0.962
179.093,0.959
179.123,0.958
179.153,0.964
179.183,0.958
179.213,0.957
179.243,0.958
179.273,0.966
179.303,0.960
179.333,0.955
179.363,0.963
179.393,0.963
179.423,0.960
179.453,0.961
179.483,0.953
179.513,0.961
179.543,0.967
179.573,0.954
179.603,0.952
179.633,0.969
179.663,0.962
179.693,0.960
179.723,0.956
179.753,0.955
179.783,0.964
179.813,0.964
179.843,0.959
179.873,0.957
179.903,0.963
179.933,0.954
179.963,0.957
179.993,0.965
180.023,0.964
180.053,0.964
180.083,0.964
180.113,0.960
180.143,0.961
180.173,0.965
180.203,0.960
180.233,0.958
180.263,0.956
180.293,0.960
180.323,0.960
180.353,0.957
180.383,0.960
180.413,0.957
180.443,0.965
180.473,0.965
180.503,0.955
180.533,0.957
180.563,0.964
180.593,0.957
180.623,0.956
180.653,0.964
180.683,0.958
180.713,0.958
180.743,0.963
180.773,0.961
180.803,0.959
180.833,0.958
180.863,0.963
180.893,0.961
180.923,0.954
180.953,0.960
180.983,0.960
181.013,0.956
181.043,0.958
181.073,0.965
181.103,0.961
181.133,0.958
181.163,0.969
181.193,0.955
181.223,0.962
181.253,0.964
181.283,0.958
181.313,0.963
181.343,0.959
181.373,0.957
181.403,0.958
181.433,0.961
181.463,0.962
181.493,0.960
181.523,0.959
181.553,0.959
181.583,0.961
181.613,0.961
181.643,0.965
181.673,0.958
181.703,0.962
181.733,0.965
181.763,0.961
181.793,0.953
181.823,0.960
181.853,0.958
181.883,0.959
181.913,0.967
181.943,0.965
181.973,0.953
182.003,0.955
182.033,0.959
182.063,0.955
182.093,0.961
182.123,0.955
182.153,0.960
182.183,0.958
182.213,0.958
182.243,0.963
182.273,0.962
182.303,0.955
182.333,0.962
182.363,0.965
182.393,0.955
182.423,0.936
182.453,0.956
182.483,0.980
182.513,0.968
182.543,0.949
182.573,0.935
182.603,0.936
182.633,0.931
182.663,0.917
182.693,0.963
182.723,0.963
182.753,0.986
182.783,0.977
182.813,0.964
182.843,0.944
182.873,0.961
182.903,0.995
182.933,0.975
182.963,0.911
182.993,0.956
183.023,0.957
183.053,0.937
183.083,0.944
183.113,0.948
183.143,0.957
183.173,0.958
183.203,0.944
183.233,0.945
183.263,0.947
183.293,0.950
183.323,0.964
183.353,0.964
183.383,0.954
183.413,0.947
183.443,0.960
183.473,0.966
183.503,0.964
183.533,0.958
183.563,0.941
183.593,0.948
183.623,0.945
183.653,0.943
183.683,0.946
183.713,0.946
183.743,0.946
183.773,0.936
183.803,0.949
183.833,0.950
183.863,0.957
183.893,0.961
183.923,0.947
183.953,0.953
183.983,0.954
184.013,0.967
184.043,0.940
184.073,0.956
184.103,0.958
184.133,0.958
184.163,0.954
184.193,0.947
184.223,0.944
184.253,0.962
184.283,0.910
184.313,0.952
184.343,0.937
184.373,0.946
184.403,0.952
184.433,0.957
184.463,0.966
184.493,0.963
184.523,0.957
184.553,0.923
184.583,0.924
184.613,0.949
184.643,0.960
184.673,0.955
184.703,0.953
184.733,0.973
184.763,0.951
184.793,0.928
184.823,0.956
184.853,0.942
184.883,0.938
184.913,0.960
184.943,0.951
184.973,0.950
185.003,0.944
185.033,0.931
185.063,0.934
185.093,0.952
185.123,0.960
185.153,0.957
185.183,0.948
185.213,0.960
185.243,0.964
185.273,0.960
185.303,0.961
185.333,0.956
185.363,0.962
185.393,0.953
185.423,0.946
185.453,0.943
185.483,0.942
185.513,0.948
185.543,0.946
185.573,0.960
185.603,0.960
185.633,0.947
185.663,0.954
185.693,0.975
185.723,0.945
185.753,0.958
185.783,0.956
185.813,0.944
185.843,0.953
185.873,0.944
185.903,0.950
185.933,0.955
185.963,0.963
185.993,0.940
186.023,0.951
186.053,0.958
186.083,0.954
186.113,0.949
186.143,0.941
186.173,0.972
186.203,0.952
186.233,0.955
186.263,0.956
186.293,0.951
186.323,0.954
186.353,0.958
186.383,0.946
186.413,0.952
186.443,0.953
186.473,0.944
186.503,0.950
186.533,0.954
186.563,0.955
186.593,0.969
186.623,0.960
186.653,0.958
186.683,0.960
186.713,0.957
186.743,0.953
186.773,0.957
186.803,0.955
186.833,0.962
186.863,0.964
186.893,0.959
186.923,0.957
186.953,0.965
186.983,0.975
187.013,0.958
187.043,0.946
187.073,0.953
187.103,0.950
187.133,0.954
187.163,0.959
187.193,0.959
187.223,0.957
187.253,0.961
187.283,0.962
187.313,0.966
187.343,0.952
187.373,0.960
187.403,0.960
187.433,0.960
187.463,0.956
187.493,0.958
187.523,0.957
187.553,0.958
187.583,0.962
187.613,0.964
187.643,0.966
187.673,0.952
187.703,0.962
187.733,0.968
187.763,0.961
187.793,0.959
187.823,0.954
187.853,0.962
187.883,0.962
187.913,0.958
187.943,0.962
187.973,0.960
188.003,0.963
188.033,0.962
188.063,0.975
188.093,0.974
188.123,0.968
188.153,0.964
188.183,0.959
188.213,0.953
188.243,0.955
188.273,0.958
188.303,0.965
188.333,0.955
188.363,0.952
188.393,0.944
188.423,0.952
188.453,0.954
188.483,0.954
188.513,0.954
188.543,0.948
188.573,0.960
188.603,0.963
188.633,0.958
188.663,0.964
188.693,0.956
188.723,0.955
188.753,0.958
188.783,0.958
188.813,0.952
188.843,0.965
188.873,0.957
188.903,0.960
188.933,0.962
188.963,0.963
188.993,0.963
189.023,0.959
189.053,0.959
189.083,0.967
189.113,0.953
189.143,0.945
189.173,0.955
189.203,0.966
189.233,0.957
189.263,0.962
189.293,0.959
189.323,0.957
189.353,0.965
189.383,0.964
189.413,0.966
189.443,0.958
189.473,0.948
189.503,0.966
189.533,0.961
189.563,0.960
189.593,0.957
189.623,0.956
189.653,0.958
189.683,0.957
189.713,0.963
189.743,0.954
189.773,0.971
189.803,0.962
189.833,0.964
189.863,0.959
189.893,0.959
189.923,0.956
189.953,0.955
189.983,0.962
190.013,0.948
190.043,0.952
190.073,0.946
190.103,0.951
190.133,0.946
190.163,0.969
190.193,0.971
190.223,0.970
190.253,0.965
190.283,0.949
190.313,0.948
190.343,0.947
190.373,0.939
190.403,0.961
190.433,0.960
190.463,0.966
190.493,0.958
190.523,0.949
190.553,0.972
190.583,0.968
190.613,0.962
190.643,0.958
190.673,0.962
190.703,0.961
190.733,0.958
190.763,0.957
190.793,0.960
190.823,0.957
190.853,0.958
190.883,0.955
190.913,0.957
190.943,0.961
190.973,0.954
191.003,0.948
191.033,0.963
191.063,0.968
191.093,0.957
191.123,0.958
191.153,0.953
191.183,0.957
191.213,0.962
191.243,0.944
191.273,0.958
191.303,0.953
191.333,0.950
191.363,0.956
191.393,0.958
191.423,0.957
191.453,0.954
191.483,0.955
191.513,0.946
191.543,0.952
191.573,0.949
191.603,0.966
191.633,0.958
191.663,0.953
191.693,0.956
191.723,0.948
191.753,0.951
191.783,0.945
191.813,0.959
191.843,0.957
191.873,0.958
191.903,0.969
191.933,0.959
191.963,0.954
191.993,0.958
192.023,0.955
192.053,0.952
192.083,0.959
192.113,0.957
192.143,0.953
192.173,0.950
192.203,0.960
192.233,0.958
192.263,0.959
192.293,0.958
192.323,0.962
192.353,0.962
192.383,0.952
192.413,0.950
192.443,0.948
192.473,0.957
192.503,0.929
192.533,0.953
192.563,0.961
192.593,0.964
192.623,0.971
192.653,1.030
192.683,0.948
192.713,0.960
192.743,0.950
192.773,0.951
192.803,0.959
192.833,0.960
192.863,0.958
192.893,0.957
192.923,0.960
192.953,0.958
192.983,0.950
193.013,0.956
193.043,0.960
193.073,0.948
193.103,0.962
193.133,0.948
193.163,0.950
193.193,0.962
193.223,0.955
193.253,0.949
193.283,0.960
193.313,0.955
193.343,0.956
193.373,0.954
193.403,0.951
193.433,0.952
193.463,0.957
193.493,0.955
193.523,0.955
193.553,0.954
193.583,0.957
193.613,0.961
193.643,0.953
193.673,0.953
193.703,0.955
193.733,0.966
193.763,0.950
193.793,0.954
193.823,0.955
193.853,0.954
193.883,0.966
193.913,0.947
193.943,0.958
193.973,0.965
194.003,0.954
194.033,0.953
194.063,0.952
194.093,0.951
194.123,0.954
194.153,0.956
194.183,0.958
194.213,0.958
194.243,0.958
194.273,0.958
194.303,0.958
194.333,0.957
194.363,0.952
194.393,0.955
194.423,0.956
194.453,0.962
194.483,0.956
194.513,0.959
194.543,0.952
194.573,0.951
194.603,0.960
194.633,0.956
194.663,0.956
194.693,0.947
194.723,0.968
194.753,0.966
194.783,0.966
194.813,0.956
194.843,0.951
194.873,0.950
194.903,0.962
194.933,1.014
194.963,0.975
194.993,0.957
195.023,0.950
195.053,0.954
195.083,0.956
195.113,0.955
195.143,0.959
195.173,0.955
195.203,0.954
195.233,0.954
195.263,0.955
195.293,0.959
195.323,0.953
195.353,0.955
195.383,0.958
195.413,0.950
195.443,0.955
195.473,0.957
195.503,0.950
195.533,0.951
195.563,0.959
195.593,0.963
195.623,0.968
195.653,0.953
195.683,0.954
195.713,0.956
195.743,0.953
195.773,0.947
195.803,0.955
195.833,0.954
195.863,0.948
195.893,0.955
195.923,0.952
195.953,0.953
195.983,0.956
196.013,0.954
196.043,0.954
196.073,0.956
196.103,0.959
196.133,0.965
196.163,0.961
196.193,0.905
196.223,0.952
196.253,0.959
196.283,0.956
196.313,0.956
196.343,0.958
196.373,0.961
196.403,0.951
196.433,0.957
196.463,0.948
196.493,0.949
196.523,0.956
196.553,0.955
196.583,0.974
196.613,0.952
196.643,0.949
196.673,0.958
196.703,0.933
196.733,0.947
196.763,0.950
196.793,0.957
196.823,0.957
196.853,0.957
196.883,0.951
196.913,0.955
196.943,0.952
196.973,0.950
197.003,0.955
197.033,0.958
197.063,1.024
197.093,0.958
197.123,0.971
197.153,0.952
197.183,0.948
197.213,0.954
197.243,0.949
197.273,0.961
197.303,0.954
197.333,0.951
197.363,0.957
197.393,0.952
197.423,0.955
197.453,0.950
197.483,0.947
197.513,0.960
197.543,0.958
197.573,0.958
197.603,0.952
197.633,0.960
197.663,0.947
197.693,0.943
197.723,0.951
197.753,0.954
197.783,0.949
197.813,0.959
197.843,0.957
197.873,0.954
197.903,0.960
197.933,0.958
197.963,0.964
197.993,0.973
198.023,0.945
198.053,0.946
198.083,0.980
198.113,0.975
198.143,0.986
198.173,0.975
198.203,0.936
198.233,0.952
198.263,0.937
198.293,0.940
198.323,0.952
198.353,0.957
198.383,0.994
198.413,1.003
198.443,0.964
198.473,0.974
198.503,0.958
198.533,0.954
198.563,0.963
198.593,0.959
198.623,0.971
198.653,0.965
198.683,0.959
198.713,0.968
198.743,0.960
198.773,0.958
198.803,0.969
198.833,0.958
198.863,0.949
198.893,0.959
198.923,0.974
198.953,0.963
198.983,0.969
199.013,0.963
199.043,0.959
199.073,0.964
199.103,0.967
199.133,0.968
199.163,0.962
199.193,0.963
199.223,0.962
199.253,0.967
199.283,0.965
199.313,0.964
199.343,0.968
199.373,0.968
199.403,0.972
199.433,0.963
199.463,0.962
199.493,0.960
199.523,0.970
199.553,0.910
199.583,0.944
199.613,0.964
199.643,0.971
199.673,0.966
199.703,0.962
199.733,0.962
199.763,0.967
199.793,0.963
199.823,0.966
199.853,0.966
199.883,0.970
199.913,0.973
199.943,0.958
199.973,0.962
200.003,0.961
200.033,0.958
200.063,0.966
200.093,0.963
200.123,0.969
200.153,0.965
200.183,0.962
200.213,0.964
200.243,0.973
200.273,0.988
200.303,0.947
200.333,0.969
200.363,0.974
200.393,0.967
200.423,0.984
200.453,0.967
200.483,0.963
200.513,0.963
200.543,0.976
200.573,0.967
200.603,0.965
200.633,0.971
200.663,0.968
200.693,0.965
200.723,0.966
200.753,0.957
200.783,0.964
200.813,0.962
200.843,0.975
200.873,0.968
200.903,0.968
200.933,0.971
200.963,0.964
200.993,0.967
201.023,0.968
201.053,0.971
201.083,0.960
201.113,0.964
201.143,0.970
201.173,0.968
201.203,0.963
201.233,0.964
201.263,0.960
201.293,0.969
201.323,0.971
201.353,0.967
201.383,0.958
201.413,0.974
201.443,0.962
201.473,0.959
201.503,0.966
201.533,0.968
201.563,0.969
201.593,0.969
201.623,0.968
201.653,0.971
201.683,0.963
201.713,0.971
201.743,0.959
201.773,0.957
201.803,0.970
201.833,0.968
201.863,0.960
201.893,0.973
201.923,0.959
201.953,0.965
201.983,0.971
202.013,0.965
202.043,0.964
202.073,0.965
202.103,0.963
202.133,0.963
202.163,0.968
202.193,0.962
202.223,0.969
202.253,0.962
202.283,0.962
202.313,0.962
202.343,0.969
202.373,0.970
202.403,0.958
202.433,0.963
202.463,0.964
202.493,0.966
202.523,0.963
202.553,0.959
202.583,0.966
202.613,0.964
202.643,0.968
202.673,0.974
202.703,0.959
202.733,0.966
202.763,0.972
202.793,0.960
202.823,0.943
202.853,0.951
202.883,0.974
202.913,0.982
202.943,0.972
202.973,0.971
203.003,0.974
203.033,0.962
203.063,0.961
203.093,0.962
203.123,0.960
203.153,0.966
203.183,0.959
203.213,0.964
203.243,0.965
203.273,0.969
203.303,0.961
203.333,0.957
203.363,0.961
203.393,0.969
203.423,0.966
203.453,0.967
203.483,0.956
203.513,0.959
203.543,0.971
203.573,0.967
203.603,0.967
203.633,0.958
203.663,0.961
203.693,0.959
203.723,0.967
203.753,0.960
203.783,0.963
203.813,0.969
203.843,0.969
203.873,0.966
203.903,0.956
203.933,0.957
203.963,0.970
203.993,0.956
204.023,0.949
204.053,0.960
204.083,0.960
204.113,0.968
204.143,0.962
204.173,0.978
204.203,0.956
204.233,0.975
204.263,0.971
204.293,0.956
204.323,0.965
204.353,0.967
204.383,0.949
204.413,0.969
204.443,0.978
204.473,0.954
204.503,0.966
204.533,0.969
204.563,0.962
204.593,0.965
204.623,0.959
204.653,0.959
204.683,0.961
204.713,0.969
204.743,0.945
204.773,0.958
204.803,0.952
204.833,0.964
204.863,0.965
204.893,0.974
204.923,0.958
204.953,0.953
204.983,0.969
205.013,0.968
205.043,0.966
205.073,0.963
205.103,0.959
205.133,0.963
205.163,0.964
205.193,0.966
205.223,0.965
205.253,0.880
205.283,0.949
205.313,0.954
205.343,0.958
205.373,0.971
205.403,0.959
205.433,0.963
205.463,0.961
205.493,0.965
205.523,0.963
205.553,0.964
205.583,0.964
205.613,0.960
205.643,0.959
205.673,0.964
205.703,0.965
205.733,0.986
205.763,0.965
205.793,0.962
205.823,0.958
205.853,0.965
205.883,0.960
205.913,0.963
205.943,0.971
205.973,0.968
206.003,0.926
206.033,0.974
206.063,0.961
206.093,0.963
206.123,0.969
206.153,0.956
206.183,0.997
206.213,0.972
206.243,0.965
206.273,0.954
206.303,0.969
206.333,0.965
206.363,0.966
206.393,0.964
206.423,0.956
206.453,0.965
206.483,0.963
206.513,0.962
206.543,0.960
206.573,0.967
206.603,0.966
206.633,0.958
206.663,0.972
206.693,0.964
206.723,0.960
206.753,0.969
206.783,0.959
206.813,0.967
206.843,0.962
206.873,0.964
206.903,0.971
206.933,0.958
206.963,0.935
206.993,0.964
207.023,0.966
207.053,0.962
207.083,0.966
207.113,0.962
207.143,0.958
207.173,0.967
207.203,0.962
207.233,0.961
207.263,0.972
207.293,0.963
207.323,0.976
207.353,0.971
207.383,0.965
207.413,0.955
207.443,0.971
207.473,0.958
207.503,0.961
207.533,0.956
207.563,0.972
207.593,0.965
207.623,0.965
207.653,0.963
207.683,0.956
207.713,0.942
207.743,0.964
207.773,0.968
207.803,0.952
207.833,0.946
207.863,0.967
207.893,0.957
207.923,0.960
207.953,0.952
207.983,0.924
208.013,0.886
208.043,0.921
208.073,0.936
208.103,0.926
208.133,0.959
208.163,0.966
208.193,1.036
208.223,1.018
208.253,1.017
208.283,0.967
208.313,0.951
208.343,0.962
208.373,0.948
208.403,0.939
208.433,0.973
208.463,0.981
208.493,0.979
208.523,0.976
208.553,0.966
208.583,0.962
208.613,0.964
208.643,0.950
208.673,0.944
208.703,0.922
208.733,0.932
208.763,0.948
208.793,0.947
208.823,0.958
208.853,0.968
208.883,0.953
208.913,0.945
208.943,0.933
208.973,0.949
209.003,0.947
209.033,0.958
209.063,0.941
209.093,0.950
209.123,0.955
209.153,0.932
209.183,0.946
209.213,0.933
209.243,0.951
209.273,0.954
209.303,0.966
209.333,0.971
209.363,0.955
209.393,0.942
209.423,0.958
209.453,0.943
209.483,0.949
209.513,0.975
209.543,0.953
209.573,0.956
209.603,0.949
209.633,0.958
209.663,0.958
209.693,0.975
209.723,1.012
209.753,1.006
209.783,0.938
209.813,0.929
209.843,0.934
209.873,0.943
209.903,0.965
209.933,0.938
209.963,0.953
209.993,0.990
210.023,1.000
210.053,0.991
210.083,0.986
210.113,0.987
210.143,0.967
210.173,0.969
210.203,0.968
210.233,0.974
210.263,0.971
210.293,0.962
210.323,0.971
210.353,0.986
210.383,0.981
210.413,0.957
210.443,0.948
210.473,0.936
210.503,0.951
210.533,0.942
210.563,0.896
210.593,0.953
210.623,0.965
210.653,0.963
210.683,0.986
210.713,0.969
210.743,0.956
210.773,0.962
210.803,0.955
210.833,0.966
210.863,0.949
210.893,0.960
210.923,0.981
210.953,0.969
210.983,0.976
211.013,0.968
211.043,0.940
211.073,0.976
211.103,0.958
211.133,0.969
211.163,0.958
211.193,0.974
211.223,0.960
211.253,0.957
211.283,0.966
211.313,0.968
211.343,0.957
211.373,0.970
211.403,0.964
211.433,0.974
211.463,0.965
211.493,0.988
211.523,0.976
211.553,0.968
211.583,0.959
211.613,0.963
211.643,0.964
211.673,0.968
211.703,0.958
211.733,0.962
211.763,0.968
211.793,0.964
211.823,0.964
211.853,0.961
211.883,0.960
211.913,0.973
211.943,0.962
211.973,0.961
212.003,0.960
212.033,0.967
212.063,0.967
212.093,0.963
212.123,0.958
212.153,0.973
212.183,0.969
212.213,0.959
212.243,0.970
212.273,0.963
212.303,0.962
212.333,0.968
212.363,0.966
212.393,0.964
212.423,0.962
212.453,0.962
212.483,0.968
212.513,0.954
212.543,0.963
212.573,0.977
212.603,0.970
212.633,0.961
212.663,0.952
212.693,0.960
212.723,0.961
212.753,0.961
212.783,0.959
212.813,0.961
212.843,0.961
212.873,0.971
212.903,0.965
212.933,0.963
212.963,0.958
212.993,0.959
213.023,0.963
213.053,0.962
213.083,0.965
213.113,0.964
213.143,0.962
213.173,0.958
213.203,0.962
213.233,0.962
213.263,0.965
213.293,0.964
213.323,0.964
213.353,0.969
213.383,0.964
213.413,0.963
213.443,0.962
213.473,0.965
213.503,0.960
213.533,0.961
213.563,0.966
213.593,0.968
213.623,0.962
213.653,0.958
213.683,0.961
213.713,0.965
213.743,0.965
213.773,0.956
213.803,0.966
213.833,0.966
213.863,0.958
213.893,0.961
213.923,0.969
213.953,0.961
213.983,0.961
214.013,0.968
214.043,0.959
214.073,0.956
214.103,0.967
214.133,0.967
214.163,0.962
214.193,0.962
214.223,0.959
214.253,0.968
214.283,0.968
214.313,0.961
214.343,0.974
214.373,0.967
214.403,0.962
214.433,0.971
214.463,0.973
214.493,0.962
214.523,0.931
214.553,0.952
214.583,0.957
214.613,0.965
214.643,0.977
214.673,0.969
214.703,0.944
214.733,0.951
214.763,0.965
214.793,0.971
214.823,0.968
214.853,0.963
214.883,0.957
214.913,0.958
214.943,0.953
214.973,0.945
215.003,0.960
215.033,0.965
215.063,0.960
215.093,0.957
215.123,0.957
215.153,0.957
215.183,0.959
215.213,0.958
215.243,0.955
215.273,0.961
215.303,0.959
215.333,0.965
215.363,0.962
215.393,0.958
215.423,0.958
215.453,0.952
215.483,0.958
215.513,0.955
215.543,0.959
215.573,0.960
215.603,0.960
215.633,0.952
215.663,0.960
215.693,0.958
215.723,0.937
215.753,0.951
215.783,0.963
215.813,0.970
215.843,0.956
215.873,0.957
215.903,0.957
215.933,0.960
215.963,0.956
215.993,0.956
216.023,0.961
216.053,0.962
216.083,0.958
216.113,0.958
216.143,0.957
216.173,0.967
216.203,0.957
216.233,0.952
216.263,0.967
216.293,0.959
216.323,0.960
216.353,0.955
216.383,0.955
216.413,0.957
216.443,0.965
216.473,0.965
216.503,0.958
216.533,0.950
216.563,0.965
216.593,0.967
216.623,0.963
216.653,0.970
216.683,0.959
216.713,0.959
216.743,0.954
216.773,0.959
216.803,0.963
216.833,0.962
216.863,0.985
216.893,0.973
216.923,0.972
216.953,0.961
216.983,0.960
217.013,0.945
217.043,0.962
217.073,0.957
217.103,0.967
217.133,0.970
217.163,0.965
217.193,0.958
217.223,0.967
217.253,0.963
217.283,0.974
217.313,0.961
217.343,0.962
217.373,0.954
217.403,0.959
217.433,0.934
217.463,0.935
217.493,0.973
217.523,0.968
217.553,0.963
217.583,0.949
217.613,0.962
217.643,0.971
217.673,0.963
217.703,0.968
217.733,0.952
217.763,0.973
217.793,0.968
217.823,0.969
217.853,0.963
217.883,0.958
217.913,0.960
217.943,0.958
217.973,0.958
218.003,0.966
218.033,0.959
218.063,0.964
218.093,0.967
218.123,0.964
218.153,0.974
218.183,0.962
218.213,0.972
218.243,0.964
218.273,0.953
218.303,0.970
218.333,0.966
218.363,0.953
218.393,0.946
218.423,0.938
218.453,0.979
218.483,0.993
218.513,0.984
218.543,0.995
218.573,0.967
218.603,0.941
218.633,0.955
218.663,0.960
218.693,0.959
218.723,0.949
218.753,0.951
218.783,0.962
218.813,0.957
218.843,0.954
218.873,0.924
218.903,0.963
218.933,0.958
218.963,0.964
218.993,0.961
219.023,0.941
219.053,0.955
219.083,0.981
219.113,0.978
219.143,0.971
219.173,0.959
219.203,0.973
219.233,0.965
219.263,0.961
219.293,0.975
219.323,0.959
219.353,0.969
219.383,0.965
219.413,0.959
219.443,0.952
219.473,0.964
219.503,0.970
219.533,0.960
219.563,0.952
219.593,0.962
219.623,0.972
219.653,0.966
219.683,0.961
219.713,0.960
219.743,0.959
219.773,0.958
219.803,0.960
219.833,0.965
219.863,0.976
219.893,0.956
219.923,0.964
219.953,0.964
219.983,0.966
220.013,0.962
220.043,0.962
220.073,0.962
220.103,0.962
220.133,0.956
