df_hash,22ZHK4.CSFR2S
168.473,88
168.498,149
168.523,182
168.548,193
168.573,206
168.598,224
168.623,229
168.648,205
168.673,160
168.698,117
168.723,82
168.748,34
168.773,-40
168.798,-124
168.823,-171
168.848,-157
168.873,-105
168.898,-70
168.923,-78
168.948,-113
168.973,-140
168.998,-158
169.023,-191
169.048,-262
169.073,-351
169.098,-419
169.123,-447
169.148,-460
169.173,-495
169.198,-561
169.223,-637
169.248,-702
169.273,-771
169.298,-872
169.323,-1002
169.348,-1090
169.373,-1030
169.398,-752
169.423,-270
169.448,326
169.473,931
169.498,1476
169.523,1942
169.548,2333
169.573,2644
169.598,2862
169.623,2974
169.648,2972
169.673,2851
169.698,2600
169.723,2207
169.748,1694
169.773,1130
169.798,611
169.823,213
169.848,-42
169.873,-191
169.898,-284
169.923,-356
169.948,-420
169.973,-482
169.998,-552
170.023,-626
170.048,-674
170.073,-658
170.098,-563
170.123,-415
170.148,-269
170.173,-163
170.198,-101
170.223,-63
170.248,-31
170.273,-8
170.298,-1
170.323,-11
170.348,-24
170.373,-31
170.398,-36
170.423,-46
170.448,-64
170.473,-78
170.498,-77
170.523,-60
170.548,-42
170.573,-44
170.598,-82
170.623,-150
170.648,-217
170.673,-242
170.698,-198
170.723,-96
170.748,18
170.773,104
170.798,161
170.823,228
170.848,340
170.873,491
170.898,635
170.923,738
170.948,808
170.973,884
170.998,975
171.023,1041
171.048,1023
171.073,899
171.098,708
171.123,508
171.148,327
171.173,152
171.198,-33
171.223,-213
171.248,-339
171.273,-366
171.298,-286
171.323,-135
171.348,31
171.373,163
171.398,231
171.423,239
171.448,217
171.473,198
171.498,205
171.523,232
171.548,268
171.573,309
171.598,358
171.623,402
171.648,414
171.673,365
171.698,259
171.723,129
171.748,7
171.773,-104
171.798,-223
171.823,-343
171.848,-419
171.873,-397
171.898,-271
171.923,-95
171.948,59
171.973,157
171.998,212
172.023,258
172.048,303
172.073,333
172.098,338
172.123,325
172.148,319
172.173,330
172.198,350
172.223,362
172.248,359
172.273,346
172.298,334
172.323,327
172.348,324
172.373,312
172.398,283
172.423,242
172.448,209
172.473,212
172.498,263
172.523,339
172.548,399
172.573,413
172.598,391
172.623,370
172.648,379
172.673,416
172.698,450
172.723,453
172.748,421
172.773,373
172.798,329
172.823,296
172.848,266
172.873,225
172.898,169
172.923,105
172.948,46
172.973,-3
172.998,-51
173.023,-108
173.048,-174
173.073,-223
173.098,-222
173.123,-148
173.148,-17
173.173,128
173.198,247
173.223,323
173.248,363
173.273,384
173.298,398
173.323,404
173.348,401
173.373,388
173.398,368
173.423,338
173.448,297
173.473,243
173.498,178
173.523,112
173.548,53
173.573,3
173.598,-46
173.623,-108
173.648,-190
173.673,-271
173.698,-312
173.723,-277
173.748,-162
173.773,-5
173.798,142
173.823,246
173.848,308
173.873,344
173.898,369
173.923,387
173.948,397
173.973,406
173.998,418
174.023,432
174.048,441
174.073,441
174.098,434
174.123,422
174.148,406
174.173,383
174.198,351
174.223,310
174.248,253
174.273,175
174.298,87
174.323,24
174.348,34
174.373,134
174.398,287
174.423,423
174.448,485
174.473,467
174.498,416
174.523,380
174.548,380
174.573,403
174.598,421
174.623,415
174.648,379
174.673,318
174.698,250
174.723,192
174.748,151
174.773,118
174.798,79
174.823,31
174.848,-16
174.873,-56
174.898,-97
174.923,-158
174.948,-238
174.973,-302
174.998,-300
175.023,-210
175.048,-60
175.073,88
175.098,192
175.123,246
175.148,279
175.173,312
175.198,344
175.223,362
175.248,365
175.273,368
175.298,384
175.323,415
175.348,441
175.373,441
175.398,409
175.423,358
175.448,304
175.473,252
175.498,193
175.523,120
175.548,38
175.573,-24
175.598,-39
175.623,10
175.648,111
175.673,231
175.698,333
175.723,396
175.748,421
175.773,420
175.798,408
175.823,388
175.848,359
175.873,321
175.898,281
175.923,252
175.948,237
175.973,223
175.998,191
176.023,136
176.048,71
176.073,14
176.098,-33
176.123,-87
176.148,-159
176.173,-229
176.198,-251
176.223,-191
176.248,-60
176.273,86
176.298,192
176.323,238
176.348,247
176.373,254
176.398,273
176.423,297
176.448,309
176.473,310
176.498,308
176.523,314
176.548,327
176.573,336
176.598,331
176.623,310
176.648,284
176.673,264
176.698,252
176.723,241
176.748,214
176.773,164
176.798,98
176.823,34
176.848,-10
176.873,-22
176.898,7
176.923,77
176.948,170
176.973,253
176.998,302
177.023,324
177.048,353
177.073,406
177.098,462
177.123,479
177.148,453
177.173,446
177.198,527
177.223,690
177.248,831
177.273,830
177.298,660
177.323,411
177.348,209
177.373,101
177.398,42
177.423,-32
177.448,-127
177.473,-200
177.498,-222
177.523,-224
177.548,-254
177.573,-312
177.598,-340
177.623,-282
177.648,-144
177.673,11
177.698,122
177.723,176
177.748,202
177.773,230
177.798,271
177.823,315
177.848,356
177.873,397
177.898,443
177.923,494
177.948,549
177.973,599
177.998,635
178.023,645
178.048,629
178.073,596
178.098,552
178.123,486
178.148,379
178.173,233
178.198,84
178.223,-24
178.248,-80
178.273,-114
178.298,-167
178.323,-242
178.348,-296
178.373,-284
178.398,-198
178.423,-80
178.448,20
178.473,83
178.498,120
178.523,157
178.548,202
178.573,254
178.598,307
178.623,358
178.648,400
178.673,427
178.698,431
178.723,416
178.748,394
178.773,376
178.798,361
178.823,341
178.848,312
178.873,275
178.898,237
178.923,203
178.948,171
178.973,132
178.998,84
179.023,37
179.048,7
179.073,10
179.098,46
179.123,103
179.148,160
179.173,204
179.198,238
179.223,265
179.248,286
179.273,297
179.298,293
179.323,280
179.348,266
179.373,258
179.398,251
179.423,237
179.448,216
179.473,198
179.498,191
179.523,192
179.548,188
179.573,165
179.598,122
179.623,71
179.648,22
179.673,-26
179.698,-81
179.723,-138
179.748,-173
179.773,-155
179.798,-77
179.823,41
179.848,163
179.873,262
179.898,340
179.923,407
179.948,470
179.973,517
179.998,541
180.023,548
180.048,553
180.073,567
180.098,582
180.123,582
180.148,560
180.173,525
180.198,485
180.223,438
180.248,376
180.273,298
180.298,215
180.323,139
180.348,75
180.373,17
180.398,-37
180.423,-84
180.448,-123
180.473,-158
180.498,-192
180.523,-212
180.548,-195
180.573,-126
180.598,-21
180.623,82
180.648,156
180.673,202
180.698,240
180.723,285
180.748,327
180.773,350
180.798,354
180.823,357
180.848,377
180.873,406
180.898,427
180.923,427
180.948,411
180.973,390
180.998,370
181.023,346
181.048,316
181.073,285
181.098,257
181.123,229
181.148,191
181.173,143
181.198,94
181.223,53
181.248,15
181.273,-31
181.298,-86
181.323,-124
181.348,-111
181.373,-39
181.398,65
181.423,164
181.448,229
181.473,264
181.498,285
181.523,302
181.548,311
181.573,310
181.598,303
181.623,303
181.648,316
181.673,335
181.698,347
181.723,345
181.748,332
181.773,311
181.798,284
181.823,249
181.848,207
181.873,161
181.898,117
181.923,74
181.948,31
181.973,-13
181.998,-50
182.023,-63
182.048,-36
182.073,29
182.098,117
182.123,204
182.148,271
182.173,316
182.198,346
182.223,367
182.248,378
182.273,376
182.298,366
182.323,355
182.348,350
182.373,349
182.398,343
182.423,327
182.448,301
182.473,266
182.498,221
182.523,168
182.548,113
182.573,67
182.598,30
182.623,-6
182.648,-52
182.673,-96
182.698,-108
182.723,-62
182.748,37
182.773,155
182.798,246
182.823,297
182.848,323
182.873,348
182.898,379
182.923,401
182.948,405
182.973,396
182.998,389
183.023,393
183.048,401
183.073,398
183.098,380
183.123,355
183.148,327
183.173,296
183.198,258
183.223,214
183.248,166
183.273,117
183.298,68
183.323,23
183.348,-12
183.373,-41
183.398,-74
183.423,-121
183.448,-173
183.473,-199
183.498,-167
183.523,-73
183.548,54
183.573,170
183.598,251
183.623,303
183.648,346
183.673,387
183.698,415
183.723,423
183.748,420
183.773,424
183.798,443
183.823,465
183.848,474
183.873,464
183.898,442
183.923,418
183.948,389
183.973,352
183.998,307
184.023,263
184.048,227
184.073,193
184.098,153
184.123,104
184.148,56
184.173,16
184.198,-21
184.223,-71
184.248,-129
184.273,-164
184.298,-143
184.323,-58
184.348,59
184.373,165
184.398,233
184.423,266
184.448,284
184.473,293
184.498,292
184.523,282
184.548,272
184.573,271
184.598,272
184.623,252
184.648,201
184.673,129
184.698,58
184.723,-1
184.748,-58
184.773,-122
184.798,-186
184.823,-236
184.848,-266
184.873,-291
184.898,-331
184.923,-377
184.948,-392
184.973,-327
184.998,-161
185.023,92
185.048,394
185.073,701
185.098,976
185.123,1202
185.148,1377
185.173,1512
185.198,1611
185.223,1659
185.248,1631
185.273,1518
185.298,1344
185.323,1152
185.348,966
185.373,772
185.398,540
185.423,267
185.448,-8
185.473,-231
185.498,-373
185.523,-445
185.548,-482
185.573,-507
185.598,-531
185.623,-558
185.648,-590
185.673,-617
185.698,-611
185.723,-545
185.748,-425
185.773,-292
185.798,-190
185.823,-134
185.848,-100
185.873,-57
185.898,-1
185.923,49
185.948,77
185.973,89
185.998,106
186.023,141
186.048,184
186.073,222
186.098,248
186.123,268
186.148,289
186.173,308
186.198,312
186.223,289
186.248,238
186.273,172
186.298,113
186.323,76
186.348,60
186.373,47
186.398,18
186.423,-25
186.448,-60
186.473,-51
186.498,19
186.523,137
186.548,270
186.573,392
186.598,501
186.623,602
186.648,700
186.673,785
186.698,847
186.723,878
186.748,878
186.773,850
186.798,792
186.823,710
186.848,619
186.873,537
186.898,473
186.923,423
186.948,375
186.973,323
186.998,274
187.023,239
187.048,224
187.073,224
187.098,224
187.123,204
187.148,146
187.173,49
187.198,-71
187.223,-176
187.248,-229
187.273,-212
187.298,-138
187.323,-34
187.348,80
187.373,199
187.398,315
187.423,412
187.448,464
187.473,463
187.498,425
187.523,383
187.548,354
187.573,332
187.598,297
187.623,239
187.648,161
187.673,70
187.698,-30
187.723,-140
187.748,-251
187.773,-350
187.798,-429
187.823,-495
187.848,-552
187.873,-584
187.898,-560
187.923,-455
187.948,-279
187.973,-73
187.998,115
188.023,261
188.048,366
188.073,441
188.098,492
188.123,525
188.148,546
188.173,562
188.198,575
188.223,581
188.248,580
188.273,574
188.298,563
188.323,539
188.348,489
188.373,410
188.398,317
188.423,227
188.448,141
188.473,50
188.498,-43
188.523,-116
188.548,-137
188.573,-95
188.598,-15
188.623,68
188.648,136
188.673,198
188.698,266
188.723,336
188.748,389
188.773,417
188.798,430
188.823,450
188.848,480
188.873,509
188.898,515
188.923,493
188.948,451
188.973,398
188.998,338
189.023,272
189.048,202
189.073,134
189.098,67
189.123,-1
189.148,-71
189.173,-125
189.198,-137
189.223,-87
189.248,20
189.273,156
189.298,280
189.323,361
189.348,395
189.373,395
189.398,382
189.423,371
189.448,363
189.473,356
189.498,352
189.523,360
189.548,389
189.573,433
189.598,470
189.623,477
189.648,445
189.673,383
189.698,314
189.723,250
189.748,189
189.773,125
189.798,55
189.823,-13
189.848,-76
189.873,-139
189.898,-212
189.923,-293
189.948,-361
189.973,-381
189.998,-330
190.023,-217
190.048,-77
190.073,52
190.098,157
190.123,247
190.148,332
190.173,411
190.198,464
190.223,485
190.248,482
190.273,480
190.298,491
190.323,504
190.348,502
190.373,475
190.398,433
190.423,387
190.448,337
190.473,274
190.498,197
190.523,121
190.548,55
190.573,-2
190.598,-70
190.623,-152
190.648,-222
190.673,-239
190.698,-181
190.723,-66
190.748,57
190.773,154
190.798,216
190.823,259
190.848,296
190.873,326
190.898,342
190.923,342
190.948,334
190.973,328
190.998,323
191.023,317
191.048,309
191.073,300
191.098,292
191.123,281
191.148,261
191.173,232
191.198,198
191.223,165
191.248,140
191.273,121
191.298,102
191.323,72
191.348,28
191.373,-19
191.398,-48
191.423,-39
191.448,13
191.473,91
191.498,165
191.523,218
191.548,255
191.573,292
191.598,335
191.623,379
191.648,407
191.673,414
191.698,410
191.723,409
191.748,415
191.773,422
191.798,415
191.823,395
191.848,370
191.873,353
191.898,341
191.923,320
191.948,280
191.973,223
191.998,168
192.023,133
192.048,117
192.073,109
192.098,105
192.123,120
192.148,178
192.173,288
192.198,425
192.223,548
192.248,621
192.273,633
192.298,600
192.323,543
192.348,475
192.373,404
192.398,333
192.423,267
192.448,207
192.473,149
192.498,85
192.523,17
192.548,-48
192.573,-103
192.598,-144
192.623,-175
192.648,-202
192.673,-230
192.698,-263
192.723,-302
192.748,-353
192.773,-426
192.798,-523
192.823,-621
192.848,-667
192.873,-609
192.898,-431
192.923,-175
192.948,77
192.973,267
192.998,384
193.023,460
193.048,522
193.073,571
193.098,591
193.123,583
193.148,569
193.173,569
193.198,575
193.223,567
193.248,534
193.273,493
193.298,463
193.323,443
193.348,413
193.373,361
193.398,294
193.423,230
193.448,175
193.473,120
193.498,67
193.523,33
193.548,42
193.573,95
193.598,167
193.623,231
193.648,280
193.673,327
193.698,378
193.723,426
193.748,457
193.773,469
193.798,471
193.823,475
193.848,488
193.873,518
193.898,574
193.923,660
193.948,755
193.973,822
193.998,825
194.023,759
194.048,644
194.073,511
194.098,373
194.123,230
194.148,72
194.173,-105
194.198,-289
194.223,-450
194.248,-548
194.273,-556
194.298,-483
194.323,-372
194.348,-274
194.373,-208
194.398,-163
194.423,-123
194.448,-83
194.473,-49
194.498,-18
194.523,22
194.548,72
194.573,107
194.598,103
194.623,72
194.648,54
194.673,72
194.698,101
194.723,93
194.748,34
194.773,-34
194.798,-61
194.823,-42
194.848,-14
194.873,1
194.898,29
194.923,113
194.948,244
194.973,371
194.998,467
195.023,585
195.048,805
195.073,1122
195.098,1399
195.123,1458
195.148,1238
195.173,859
195.198,523
195.223,355
195.248,330
195.273,339
195.298,311
195.323,254
195.348,207
195.373,178
195.398,138
195.423,62
195.448,-40
195.473,-141
195.498,-225
195.523,-297
195.548,-363
195.573,-409
195.598,-411
195.623,-358
195.648,-266
195.673,-163
195.698,-72
195.723,4
195.748,70
195.773,128
195.798,174
195.823,205
195.848,225
195.873,245
195.898,275
195.923,316
195.948,357
195.973,386
195.998,400
196.023,409
196.048,424
196.073,441
196.098,445
196.123,430
196.148,408
196.173,395
196.198,391
196.223,374
196.248,330
196.273,277
196.298,252
196.323,274
196.348,311
196.373,309
196.398,249
196.423,171
196.448,142
196.473,186
196.498,263
196.523,307
196.548,292
196.573,246
196.598,219
196.623,224
196.648,232
196.673,206
196.698,139
196.723,61
196.748,2
196.773,-26
196.798,-37
196.823,-48
196.848,-64
196.873,-79
196.898,-86
196.923,-84
196.948,-79
196.973,-79
196.998,-97
197.023,-133
197.048,-172
197.073,-191
197.098,-169
197.123,-101
197.148,1
197.173,124
197.198,253
197.223,378
197.248,490
197.273,583
197.298,656
197.323,714
197.348,764
197.373,799
197.398,808
197.423,785
197.448,734
197.473,669
197.498,609
197.523,564
197.548,534
197.573,513
197.598,488
197.623,449
197.648,398
197.673,342
197.698,287
197.723,228
197.748,154
197.773,61
197.798,-37
197.823,-121
197.848,-184
197.873,-236
197.898,-289
197.923,-334
197.948,-347
197.973,-310
197.998,-236
198.023,-158
198.048,-103
198.073,-79
198.098,-77
198.123,-86
198.148,-104
198.173,-122
198.198,-121
198.223,-87
198.248,-20
198.273,59
198.298,135
198.323,206
198.348,282
198.373,369
198.398,456
198.423,527
198.448,569
198.473,581
198.498,574
198.523,562
198.548,555
198.573,556
198.598,544
198.623,490
198.648,373
198.673,214
198.698,68
198.723,-5
198.748,14
198.773,99
198.798,196
198.823,267
198.848,306
198.873,324
198.898,330
198.923,322
198.948,294
198.973,241
198.998,172
199.023,102
199.048,48
199.073,24
199.098,24
199.123,33
199.148,35
199.173,27
199.198,23
199.223,38
199.248,70
199.273,109
199.298,150
199.323,188
199.348,218
199.373,226
199.398,204
199.423,172
199.448,176
199.473,243
199.498,349
199.523,426
199.548,417
199.573,331
199.598,230
199.623,182
199.648,198
199.673,246
199.698,283
199.723,302
199.748,317
199.773,340
199.798,358
199.823,354
199.848,326
199.873,290
199.898,265
199.923,259
199.948,267
199.973,280
199.998,283
200.023,262
200.048,214
200.073,153
200.098,104
200.123,78
200.148,63
200.173,35
200.198,-7
200.223,-32
200.248,1
200.273,93
200.298,201
200.323,274
200.348,302
200.373,316
200.398,345
200.423,383
200.448,400
200.473,389
200.498,383
200.523,415
200.548,474
200.573,504
200.598,462
200.623,365
200.648,278
200.673,246
200.698,255
200.723,256
200.748,227
200.773,190
200.798,173
200.823,155
200.848,74
200.873,-101
200.898,-327
200.923,-498
200.948,-533
200.973,-434
200.998,-277
201.023,-139
201.048,-47
201.073,18
201.098,78
201.123,123
201.148,134
201.173,113
201.198,95
201.223,121
201.248,204
201.273,316
201.298,409
201.323,453
201.348,451
201.373,428
201.398,410
201.423,398
201.448,378
201.473,329
201.498,246
201.523,139
201.548,29
201.573,-57
201.598,-102
201.623,-93
201.648,-28
201.673,75
201.698,193
201.723,302
201.748,394
201.773,478
201.798,561
201.823,634
201.848,680
201.873,687
201.898,664
201.923,638
201.948,629
201.973,631
201.998,611
202.023,534
202.048,393
202.073,221
202.098,70
202.123,-25
202.148,-71
202.173,-107
202.198,-162
202.223,-228
202.248,-261
202.273,-228
202.298,-141
202.323,-49
202.348,6
202.373,23
202.398,37
202.423,77
202.448,139
202.473,192
202.498,217
202.523,219
202.548,218
202.573,229
202.598,252
202.623,288
202.648,343
202.673,417
202.698,487
202.723,529
202.748,537
202.773,528
202.798,519
202.823,494
202.848,414
202.873,265
202.898,94
202.923,-22
202.948,-35
202.973,33
202.998,120
203.023,174
203.048,191
203.073,197
203.098,206
203.123,208
203.148,191
203.173,160
203.198,132
203.223,113
203.248,98
203.273,86
203.298,89
203.323,118
203.348,161
203.373,189
203.398,181
203.423,144
203.448,101
203.473,63
203.498,23
203.523,-24
203.548,-62
203.573,-57
203.598,4
203.623,96
203.648,176
203.673,220
203.698,241
203.723,259
203.748,281
203.773,297
203.798,299
203.823,297
203.848,308
203.873,329
203.898,345
203.923,347
203.948,341
203.973,342
203.998,348
204.023,345
204.048,321
204.073,286
204.098,257
204.123,235
204.148,202
204.173,146
204.198,83
204.223,53
204.248,81
204.273,151
204.298,221
204.323,255
204.348,253
204.373,237
204.398,226
204.423,223
204.448,222
204.473,221
204.498,224
204.523,231
204.548,239
204.573,245
204.598,254
204.623,267
204.648,277
204.673,268
204.698,234
204.723,183
204.748,137
204.773,108
204.798,93
204.823,80
204.848,62
204.873,39
204.898,10
204.923,-29
204.948,-82
204.973,-130
204.998,-146
205.023,-107
205.048,-20
205.073,84
205.098,172
205.123,232
205.148,276
205.173,320
205.198,369
205.223,413
205.248,438
205.273,444
205.298,442
205.323,450
205.348,476
205.373,515
205.398,547
205.423,551
205.448,516
205.473,451
205.498,374
205.523,305
205.548,252
205.573,208
205.598,163
205.623,116
205.648,72
205.673,35
205.698,1
205.723,-38
205.748,-83
205.773,-118
205.798,-122
205.823,-81
205.848,-6
205.873,79
205.898,155
205.923,212
205.948,256
205.973,292
205.998,318
206.023,335
206.048,348
206.073,363
206.098,380
206.123,384
206.148,358
206.173,301
206.198,231
206.223,176
206.248,149
206.273,140
206.298,131
